"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.153749803950063 3 56 "GO:0000462" "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.600658458421141
0 0.857724868595776 2 20 "GO:0000463" "maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 1
0 0.0455303180656255 2 37 "GO:0000466" "maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.278797314288513
0 0.0175299354240394 3 41 "GO:0000469" "cleavage involved in rRNA processing" 0.144925703753197
0 0.764762066490966 2 45 "GO:0000470" "maturation of LSU-rRNA" 1
0 0.226432678748848 2 26 "GO:0000479;GO:0000478" "endonucleolytic cleavage involved in rRNA processing" 0.770575825975609
0 0.217147589878291 2 7 "GO:0000480" "endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" 0.749248915489145
0 0.0884981020428004 2 17 "GO:0000491;GO:0000492" "small nucleolar ribonucleoprotein complex assembly" 0.434681854151402
0 0.0439698792104815 9 7 "GO:0000495;GO:0034964;GO:0033979" "box H/ACA RNA metabolic process" 0.272512375538645
0 0.0131473212148551 4 482 "GO:0000578;GO:0007351;GO:0008595" "embryonic axis specification" 0.116103638885624
0 0.903050242027362 6 12 "GO:0000706" "meiotic DNA double-strand break processing" 1
0 0.404199337452249 6 8 "GO:0000707" "meiotic DNA recombinase assembly" 1
0 0.689019777701456 5 13 "GO:0000711" "meiotic DNA repair synthesis" 1
0 0.111108768992124 2 23 "GO:0000712" "resolution of meiotic recombination intermediates" 0.484814272300551
0 0.00120662523061367 4 43 "GO:0000715" "nucleotide-excision repair, DNA damage recognition" 0.0186266432658598
0 0.0136454008745304 3 19 "GO:0000722" "telomere maintenance via recombination" 0.118686559689926
0 4.98759969599139e-12 2 155 "GO:0000723;GO:0032200" "telomere organization" 5.0249818196461e-10
0 1.50418377659291e-11 2 156 "GO:0000724;GO:0000725" "recombinational repair" 1.34135223184523e-09
0 5.98466811231008e-09 3 93 "GO:0000726;GO:0006303" "non-recombinational repair" 3.35177906168098e-07
0 0.0439698792104815 2 7 "GO:0000727" "double-strand break repair via break-induced replication" 0.272512375538645
0 0.131779934955133 5 32 "GO:0000729" "DNA double-strand break processing" 0.549681517966801
0 0.181419822938409 5 11 "GO:0000730;GO:0090735;GO:0042148" "DNA recombinase assembly" 0.672454024894789
0 5.96942576585058e-05 6 115 "GO:0000731;GO:0006301;GO:0019985" "postreplication repair" 0.00140949037684672
0 0.0379753136387542 6 16 "GO:0000733" "DNA strand renaturation" 0.245463234181532
0 0.0520820756298605 5 53 "GO:0000737;GO:0006308" "DNA catabolic process" 0.307984688260391
0 0.0281374323328877 4 8 "GO:0000741;GO:0007344" "karyogamy" 0.197737043594165
0 0.246874032435088 3 252 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.811864657327706
0 0.554194923976204 3 12 "GO:0000820" "regulation of glutamine family amino acid metabolic process" 1
0 0.999999246883594 4 3057 "GO:0000904;GO:0048812;GO:0120039;GO:0048858;GO:0032990;GO:0048667" "cell morphogenesis involved in differentiation" 1
0 0.00501835060799641 2 71 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.0571171627440483
0 0.0377431349179776 5 48 "GO:0000916;GO:0036213" "actomyosin contractile ring contraction" 0.245343732640923
0 0.00672838604028702 2 41 "GO:0000920" "septum digestion after cytokinesis" 0.0718722634424254
0 0.740002452594417 2 461 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 1
0 0.300653025779898 5 6 "GO:0000957;GO:0000958;GO:0000960" "mitochondrial RNA catabolic process" 0.904223327370125
0 4.50321938796123e-05 2 66 "GO:0000959" "mitochondrial RNA metabolic process" 0.00108277670362366
0 0.00553308365045034 7 30 "GO:0000963" "mitochondrial RNA processing" 0.0609368984764825
0 0.404199337452249 2 8 "GO:0000964;GO:0097745" "mitochondrial RNA 5'-end processing" 1
0 0.025105056230357 2 13 "GO:0000965" "mitochondrial RNA 3'-end processing" 0.188236686919044
0 0.00553308365045034 2 30 "GO:0000966;GO:0099116;GO:0034471" "RNA 5'-end processing" 0.0609368984764825
0 0.0728275053431764 4 14 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.379421801802085
0 0.300653025779898 2 6 "GO:0000973" "posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery" 0.904223327370125
0 0.998514816234953 3 992 "GO:0001101" "response to acid chemical" 1
0 0.154797007353639 4 8 "GO:0001109;GO:0001111;GO:0001112;GO:0001120;GO:0001113" "promoter clearance from RNA polymerase II promoter" 0.600658458421141
0 0.0339825990186583 2 24 "GO:0001178" "regulation of transcriptional start site selection at RNA polymerase II promoter" 0.22967635907754
0 0.0171513147115538 6 14 "GO:0001188" "RNA polymerase I preinitiation complex assembly" 0.142307882227301
0 0.509416615533914 -1 7 "GO:0001302" "obsolete replicative cell aging" 1
0 0.0365782458460716 2 12 "GO:0001306;GO:0007571" "age-dependent response to oxidative stress" 0.238785492605663
0 0.0527788469862841 5 15 "GO:0001325;GO:0090656;GO:0090737" "formation of extrachromosomal circular DNA" 0.307984688260391
0 0.999974862405547 4 1213 "GO:0001501" "skeletal system development" 1
0 0.999965118339665 3 72 "GO:0001502;GO:0098743" "cell aggregation" 1
0 0.807702348908198 2 452 "GO:0001503" "ossification" 1
0 0.999996822019441 2 42 "GO:0001504" "neurotransmitter uptake" 1
0 0.999999999999198 3 1104 "GO:0001505" "regulation of neurotransmitter levels" 1
0 0.974622889586025 3 6 "GO:0001507;GO:0006581" "acetylcholine catabolic process in synaptic cleft" 1
0 1 4 350 "GO:0001508" "action potential" 1
0 2.0477990599744e-11 6 88 "GO:0001510" "RNA methylation" 1.75785367905279e-09
0 0.31441083900809 6 9 "GO:0001514" "selenocysteine incorporation" 0.917950027300437
0 0.600680848554155 4 41 "GO:0001516;GO:0046457" "prostanoid biosynthetic process" 1
0 0.000142052170587103 2 26 "GO:0001522" "pseudouridine synthesis" 0.00299942341802883
0 0.488933989298811 2 608 "GO:0001525" "angiogenesis" 1
0 0.797408690266521 2 165 "GO:0001541" "ovarian follicle development" 1
0 0.148183260987179 2 25 "GO:0001542" "ovulation from ovarian follicle" 0.599059530003186
0 0.995711992813678 2 8 "GO:0001545" "primary ovarian follicle growth" 1
0 0.857724868595776 2 20 "GO:0001547" "antral ovarian follicle growth" 1
0 0.970766804500308 4 8 "GO:0001550;GO:0048165" "fused antrum stage" 1
0 0.940233264531458 2 5 "GO:0001552" "ovarian follicle atresia" 1
0 0.886164126775841 2 46 "GO:0001553" "luteinization" 1
0 0.975357920841957 3 20 "GO:0001554" "luteolysis" 1
0 0.866988552013834 2 27 "GO:0001555" "oocyte growth" 1
0 0.638993209711082 3 86 "GO:0001556" "oocyte maturation" 1
0 0.707613985766743 4 1411 "GO:0001558" "regulation of cell growth" 1
0 0.486807127630944 2 10 "GO:0001560" "regulation of cell growth by extracellular stimulus" 1
0 0.761676757677956 2 22 "GO:0001561" "fatty acid alpha-oxidation" 1
0 0.97948998348332 2 35 "GO:0001562;GO:0042832" "response to protozoan" 1
0 0.116420440482721 2 1177 "GO:0001568;GO:0001944;GO:0048514" "vasculature development" 0.501796111174281
0 0.499007399211623 2 96 "GO:0001569" "branching involved in blood vessel morphogenesis" 1
0 0.624472194039628 3 223 "GO:0001570" "vasculogenesis" 1
0 0.91860558782743 2 30 "GO:0001573" "ganglioside metabolic process" 1
0 0.973645720418361 3 18 "GO:0001574" "ganglioside biosynthetic process" 1
0 0.114166972542904 3 240 "GO:0001578" "microtubule bundle formation" 0.4965074066319
0 0.684778745670024 2 8 "GO:0001579" "medium-chain fatty acid transport" 1
0 0.999853982524649 3 28 "GO:0001580;GO:0050912" "detection of chemical stimulus involved in sensory perception of taste" 1
0 0.980626958701132 3 201 "GO:0001649" "osteoblast differentiation" 1
0 0.99999847664337 3 2124 "GO:0001654" "eye development" 1
0 0.99866947895809 2 1051 "GO:0001655;GO:0072001" "urogenital system development" 1
0 0.999999979862633 5 230 "GO:0001656" "metanephros development" 1
0 0.999988034993208 5 250 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephros development" 1
0 0.999348474873617 2 111 "GO:0001658" "branching involved in ureteric bud morphogenesis" 1
0 0.999330018342993 2 77 "GO:0001659" "temperature homeostasis" 1
0 0.938830374854797 4 9 "GO:0001660" "fever generation" 1
0 0.898837242229215 2 26 "GO:0001661" "conditioned taste aversion" 1
0 0.999995089118842 2 130 "GO:0001662;GO:0002209;GO:0042596" "fear response" 1
0 0.971858674753619 2 1091 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 1
0 0.58784750845587 4 1139 "GO:0001667" "ameboidal-type cell migration" 1
0 0.000104425851848209 2 98 "GO:0001672" "regulation of chromatin assembly or disassembly" 0.00231120831138747
0 0.000237057468205223 4 30 "GO:0001675" "acrosome assembly" 0.00468252224831177
0 0.80802131487633 4 183 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 0.0271490018378871 2 17 "GO:0001682" "tRNA 5'-leader removal" 0.197737043594165
0 0.999217698752509 3 7 "GO:0001692" "histamine metabolic process" 1
0 0.992039565696076 5 18 "GO:0001696" "gastric acid secretion" 1
0 0.0190287763626431 2 619 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.1513240786934
0 2.9077862586511e-09 2 904 "GO:0001701" "in utero embryonic development" 1.7230978571426e-07
0 0.211127690730317 5 104 "GO:0001702" "gastrulation with mouth forming second" 0.749248915489145
0 0.399204984483368 5 105 "GO:0001703;GO:0010004" "gastrulation with mouth forming first" 1
0 0.975005616271687 2 428 "GO:0001704" "formation of primary germ layer" 1
0 0.928651750660468 4 18 "GO:0001705" "ectoderm formation" 1
0 0.960598632815622 2 163 "GO:0001706;GO:0035987" "endoderm formation" 1
0 0.997862209506671 3 294 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 1
0 0.999999995138456 2 621 "GO:0001708" "cell fate specification" 1
0 0.982792043911022 2 518 "GO:0001709" "cell fate determination" 1
0 0.999696652882199 2 64 "GO:0001710;GO:0007501" "mesodermal cell fate commitment" 1
0 0.00409122300506097 2 54 "GO:0001711;GO:0001714" "endodermal cell fate commitment" 0.0486965240174916
0 0.0763596404873131 2 10 "GO:0001712" "ectodermal cell fate commitment" 0.389429926638518
0 0.0687095521630257 4 6 "GO:0001715" "ectodermal cell fate specification" 0.36564150441332
0 0.00739496780829841 4 25 "GO:0001731" "formation of translation preinitiation complex" 0.0762320755546811
0 0.0123088420749625 2 450 "GO:0001736;GO:0007164;GO:0001738" "morphogenesis of a polarized epithelium" 0.109657337011184
0 0.00391235593781154 4 86 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.0472828806431566
0 0.936457020184418 3 58 "GO:0001742" "oenocyte differentiation" 1
0 0.984581535512645 3 15 "GO:0001743" "optic placode formation" 1
0 0.999217698752509 3 7 "GO:0001744" "optic lobe placode formation" 1
0 0.49597013264479 2 1102 "GO:0001745;GO:0048749" "compound eye development" 1
0 0.998862015370476 6 25 "GO:0001746;GO:0055034" "Bolwig's organ development" 1
0 0.99782598403577 2 6 "GO:0001748" "optic lobe placode development" 1
0 0.996779594591021 2 475 "GO:0001751" "compound eye photoreceptor cell differentiation" 1
0 0.949544508119478 2 170 "GO:0001752;GO:0042706;GO:0046552" "photoreceptor cell fate commitment" 1
0 0.961841331784097 5 145 "GO:0001755" "neural crest cell migration" 1
0 0.964005960537403 2 291 "GO:0001756;GO:0061053" "somite development" 1
0 0.20932300720295 2 17 "GO:0001757" "somite specification" 0.746073659743537
0 0.999999898226985 3 49 "GO:0001759" "organ induction" 1
0 0.974284579958039 2 639 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 1
0 0.999999935056091 4 501 "GO:0001764" "neuron migration" 1
0 0.434713615956175 2 39 "GO:0001765" "membrane raft assembly" 1
0 0.992336349258338 2 22 "GO:0001766;GO:0031580;GO:0051665" "membrane raft localization" 1
0 0.945687120234893 3 13 "GO:0001767" "establishment of lymphocyte polarity" 1
0 0.938830374854797 5 9 "GO:0001768" "establishment of T cell polarity" 1
0 0.893155129252107 3 31 "GO:0001771" "immunological synapse formation" 1
0 0.736597755263661 2 51 "GO:0001773;GO:0043011" "myeloid dendritic cell activation" 1
0 0.58970353333634 2 25 "GO:0001774" "microglial cell activation" 1
0 0.555530185667958 2 1952 "GO:0001775;GO:0045321" "cell activation" 1
0 0.02043022549211 2 151 "GO:0001776;GO:0002260" "leukocyte homeostasis" 0.158489544886005
0 0.935572532137461 6 20 "GO:0001778" "plasma membrane repair" 1
0 0.318002047781176 4 27 "GO:0001779" "natural killer cell differentiation" 0.917950027300437
0 0.812423163466656 2 21 "GO:0001780" "neutrophil homeostasis" 1
0 0.00480149103526855 2 57 "GO:0001782" "B cell homeostasis" 0.0549211645814964
0 0.0171513147115538 7 14 "GO:0001783" "B cell apoptotic process" 0.142307882227301
0 0.998422293646374 2 297 "GO:0001816" "cytokine production" 1
0 0.815861987420331 4 1156 "GO:0001817" "regulation of cytokine production" 1
0 0.705864770342004 2 483 "GO:0001818" "negative regulation of cytokine production" 1
0 0.959865907233303 2 704 "GO:0001819" "positive regulation of cytokine production" 1
0 0.787632962682762 2 24 "GO:0001820;GO:0006837" "serotonin transport" 1
0 0.997993314463857 2 742 "GO:0001822" "kidney development" 1
0 0.000383707158176166 3 189 "GO:0001824" "blastocyst development" 0.00700666053250116
0 0.196377151523885 2 90 "GO:0001825" "blastocyst formation" 0.717642694632554
0 0.0116701559000568 3 15 "GO:0001826" "inner cell mass cell differentiation" 0.104780432005886
0 0.300653025779898 4 6 "GO:0001827" "inner cell mass cell fate commitment" 0.904223327370125
0 0.0687095521630257 2 6 "GO:0001828" "inner cell mass cellular morphogenesis" 0.36564150441332
0 0.783980976878365 3 60 "GO:0001829" "trophectodermal cell differentiation" 1
0 0.974622889586025 2 6 "GO:0001830" "trophectodermal cell fate commitment" 1
0 0.811031759831846 4 9 "GO:0001831" "trophectodermal cellular morphogenesis" 1
