"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.000296802038155239 2 66 "GO:0000959" "mitochondrial RNA metabolic process" 0.0115026443901092
0 0.0120319937004141 7 30 "GO:0000963" "mitochondrial RNA processing" 0.168466253259609
0 0.0739651536591159 2 8 "GO:0000964;GO:0097745" "mitochondrial RNA 5'-end processing" 0.473428527079428
0 0.0840114496167452 2 13 "GO:0000965" "mitochondrial RNA 3'-end processing" 0.508403004624764
0 0.126372404690631 2 30 "GO:0000966;GO:0099116;GO:0034471" "RNA 5'-end processing" 0.630342832936422
0 0.477845680505291 4 14 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 1
0 0.0865143055229729 2 6 "GO:0000973" "posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery" 0.508403004624764
0 0.879784565187638 3 992 "GO:0001101" "response to acid chemical" 1
0 0.0739651536591159 4 8 "GO:0001109;GO:0001111;GO:0001112;GO:0001120;GO:0001113" "promoter clearance from RNA polymerase II promoter" 0.473428527079428
0 0.00196809740610643 2 24 "GO:0001178" "regulation of transcriptional start site selection at RNA polymerase II promoter" 0.0468563132896318
0 0.123159858926985 6 14 "GO:0001188" "RNA polymerase I preinitiation complex assembly" 0.621701085407911
0 0.0374837643954253 -1 7 "GO:0001302" "obsolete replicative cell aging" 0.320518082555887
0 0.0530643437299275 2 12 "GO:0001306;GO:0007571" "age-dependent response to oxidative stress" 0.395935009877648
0 0.0230185611626932 5 15 "GO:0001325;GO:0090656;GO:0090737" "formation of extrachromosomal circular DNA" 0.241866972654891
0 0.077493818947045 4 1213 "GO:0001501" "skeletal system development" 0.490744208437175
0 0.80878364714601 3 72 "GO:0001502;GO:0098743" "cell aggregation" 1
0 0.258400332622389 2 452 "GO:0001503" "ossification" 0.879691273215954
0 0.999337522966187 2 42 "GO:0001504" "neurotransmitter uptake" 1
0 0.999999999881239 3 1104 "GO:0001505" "regulation of neurotransmitter levels" 1
0 0.900234558590556 3 6 "GO:0001507;GO:0006581" "acetylcholine catabolic process in synaptic cleft" 1
0 1 4 350 "GO:0001508" "action potential" 1
0 1.19434563647435e-06 6 88 "GO:0001510" "RNA methylation" 0.000109700646710169
0 0.586745014785915 6 9 "GO:0001514" "selenocysteine incorporation" 1
0 0.696035995978246 4 41 "GO:0001516;GO:0046457" "prostanoid biosynthetic process" 1
0 0.00176364857965852 2 26 "GO:0001522" "pseudouridine synthesis" 0.0442704827831307
0 0.0242241417553835 2 608 "GO:0001525" "angiogenesis" 0.251980455292409
0 0.938738820094032 2 165 "GO:0001541" "ovarian follicle development" 1
0 0.139650662593111 2 25 "GO:0001542" "ovulation from ovarian follicle" 0.670597347193985
0 0.953735577491684 2 8 "GO:0001545" "primary ovarian follicle growth" 1
0 0.922120941394839 2 20 "GO:0001547" "antral ovarian follicle growth" 1
0 0.780341187250433 4 8 "GO:0001550;GO:0048165" "fused antrum stage" 1
0 0.853500741724352 2 5 "GO:0001552" "ovarian follicle atresia" 1
0 0.909666502831423 2 46 "GO:0001553" "luteinization" 1
0 0.814724296803877 3 20 "GO:0001554" "luteolysis" 1
0 0.669185643440628 2 27 "GO:0001555" "oocyte growth" 1
0 0.948699127126443 3 86 "GO:0001556" "oocyte maturation" 1
0 0.995755010765181 4 1411 "GO:0001558" "regulation of cell growth" 1
0 0.062731417443938 2 10 "GO:0001560" "regulation of cell growth by extracellular stimulus" 0.437785824342925
0 0.582664734326366 2 22 "GO:0001561" "fatty acid alpha-oxidation" 1
0 0.832768461235491 2 35 "GO:0001562;GO:0042832" "response to protozoan" 1
0 0.0481729676199609 2 1177 "GO:0001568;GO:0001944;GO:0048514" "vasculature development" 0.374973481007916
0 0.0166443492899365 2 96 "GO:0001569" "branching involved in blood vessel morphogenesis" 0.196320068189815
0 0.0891188130747685 3 223 "GO:0001570" "vasculogenesis" 0.519388514017607
0 0.350139123822256 2 30 "GO:0001573" "ganglioside metabolic process" 0.983306964096421
0 0.341304667738711 3 18 "GO:0001574" "ganglioside biosynthetic process" 0.983306964096421
0 0.966853006919371 3 240 "GO:0001578" "microtubule bundle formation" 1
0 1 2 8 "GO:0001579" "medium-chain fatty acid transport" 1
0 0.997938371157513 3 28 "GO:0001580;GO:0050912" "detection of chemical stimulus involved in sensory perception of taste" 1
0 0.593138693845792 3 201 "GO:0001649" "osteoblast differentiation" 1
0 0.718101440712003 3 2124 "GO:0001654" "eye development" 1
0 0.908817313076818 2 1051 "GO:0001655;GO:0072001" "urogenital system development" 1
0 0.996945039822444 5 230 "GO:0001656" "metanephros development" 1
0 0.999438199112519 5 250 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephros development" 1
0 0.996812366226993 2 111 "GO:0001658" "branching involved in ureteric bud morphogenesis" 1
0 0.999664842884135 2 77 "GO:0001659" "temperature homeostasis" 1
0 0.586745014785915 4 9 "GO:0001660" "fever generation" 1
0 0.999396561407024 2 26 "GO:0001661" "conditioned taste aversion" 1
0 0.999994963445153 2 130 "GO:0001662;GO:0002209;GO:0042596" "fear response" 1
0 0.755584094786561 2 1091 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 1
0 0.00061869866517656 4 1139 "GO:0001667" "ameboidal-type cell migration" 0.0203682696761531
0 0.0241428035027945 2 98 "GO:0001672" "regulation of chromatin assembly or disassembly" 0.251419104504725
0 0.00435050595463017 4 30 "GO:0001675" "acrosome assembly" 0.0823905096768621
0 0.922446765711415 4 183 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 0.280533496124073 2 17 "GO:0001682" "tRNA 5'-leader removal" 0.912892593933344
0 0.932061278711528 3 7 "GO:0001692" "histamine metabolic process" 1
0 1 5 18 "GO:0001696" "gastric acid secretion" 1
0 7.68873770071422e-05 2 619 "GO:0001700" "embryonic development via the syncytial blastoderm" 0.00381725618922789
0 2.27800012161993e-06 2 904 "GO:0001701" "in utero embryonic development" 0.000186816349259634
0 0.633327002058789 5 104 "GO:0001702" "gastrulation with mouth forming second" 1
0 0.797576266909506 5 105 "GO:0001703;GO:0010004" "gastrulation with mouth forming first" 1
0 0.76722925590553 2 428 "GO:0001704" "formation of primary germ layer" 1
0 0.874080069780656 4 18 "GO:0001705" "ectoderm formation" 1
0 0.822164108595105 2 163 "GO:0001706;GO:0035987" "endoderm formation" 1
0 0.902781811522169 3 294 "GO:0001707;GO:0048332" "mesoderm morphogenesis" 1
0 0.821063734115863 2 621 "GO:0001708" "cell fate specification" 1
0 0.887407598792362 2 518 "GO:0001709" "cell fate determination" 1
0 0.853784601597392 2 64 "GO:0001710;GO:0007501" "mesodermal cell fate commitment" 1
0 0.0638805556108155 2 54 "GO:0001711;GO:0001714" "endodermal cell fate commitment" 0.443159292511586
0 0.401486708951625 2 10 "GO:0001712" "ectodermal cell fate commitment" 1
0 0.619831657393333 4 6 "GO:0001715" "ectodermal cell fate specification" 1
0 0.570312854063515 4 25 "GO:0001731" "formation of translation preinitiation complex" 1
0 1.92897563213354e-07 2 450 "GO:0001736;GO:0007164;GO:0001738" "morphogenesis of a polarized epithelium" 2.16068794892031e-05
0 6.67135160925744e-05 4 86 "GO:0001737" "establishment of imaginal disc-derived wing hair orientation" 0.00338543450447677
0 0.604682724643772 3 58 "GO:0001742" "oenocyte differentiation" 1
0 0.548796217686056 3 15 "GO:0001743" "optic placode formation" 1
0 0.151888360359703 3 7 "GO:0001744" "optic lobe placode formation" 0.687795740263518
0 9.99526607194859e-05 2 1102 "GO:0001745;GO:0048749" "compound eye development" 0.00470856412760928
0 0.856937557469917 6 25 "GO:0001746;GO:0055034" "Bolwig's organ development" 1
0 1 2 6 "GO:0001748" "optic lobe placode development" 1
0 0.242510710823575 2 475 "GO:0001751" "compound eye photoreceptor cell differentiation" 0.853692531020486
0 0.0464071582001541 2 170 "GO:0001752;GO:0042706;GO:0046552" "photoreceptor cell fate commitment" 0.364939852798301
0 0.685242202567981 5 145 "GO:0001755" "neural crest cell migration" 1
0 0.904882434313917 2 291 "GO:0001756;GO:0061053" "somite development" 1
0 0.471084088423059 2 17 "GO:0001757" "somite specification" 1
0 0.831071461058967 3 49 "GO:0001759" "organ induction" 1
0 0.22696131480397 2 639 "GO:0001763;GO:0048754;GO:0061138" "morphogenesis of a branching structure" 0.828421995074083
0 0.999484720035315 4 501 "GO:0001764" "neuron migration" 1
0 0.743438814216732 2 39 "GO:0001765" "membrane raft assembly" 1
0 0.986779466928878 2 22 "GO:0001766;GO:0031580;GO:0051665" "membrane raft localization" 1
0 0.951965710134144 3 13 "GO:0001767" "establishment of lymphocyte polarity" 1
0 0.968495727255251 5 9 "GO:0001768" "establishment of T cell polarity" 1
0 0.820347778732549 3 31 "GO:0001771" "immunological synapse formation" 1
0 0.697509761472353 2 51 "GO:0001773;GO:0043011" "myeloid dendritic cell activation" 1
0 0.139650662593111 2 25 "GO:0001774" "microglial cell activation" 0.670597347193985
0 0.0156194439654817 2 1952 "GO:0001775;GO:0045321" "cell activation" 0.188026989283027
0 0.100432819996765 2 151 "GO:0001776;GO:0002260" "leukocyte homeostasis" 0.557089586123299
0 0.653724248271134 6 20 "GO:0001778" "plasma membrane repair" 1
0 0.0572815282801985 4 27 "GO:0001779" "natural killer cell differentiation" 0.417564156550495
0 0.344929275214327 2 21 "GO:0001780" "neutrophil homeostasis" 0.983306964096421
0 0.678647890952474 2 57 "GO:0001782" "B cell homeostasis" 1
0 0.872976657418688 7 14 "GO:0001783" "B cell apoptotic process" 1
0 0.992814165066598 2 297 "GO:0001816" "cytokine production" 1
0 0.58042544387676 4 1156 "GO:0001817" "regulation of cytokine production" 1
0 0.110542045661718 2 483 "GO:0001818" "negative regulation of cytokine production" 0.590650779175614
0 0.794129714702642 2 704 "GO:0001819" "positive regulation of cytokine production" 1
0 0.685830265816508 2 24 "GO:0001820;GO:0006837" "serotonin transport" 1
0 0.988360281803827 2 742 "GO:0001822" "kidney development" 1
0 6.0029345558445e-05 3 189 "GO:0001824" "blastocyst development" 0.00315068307973896
0 0.00454737027577069 2 90 "GO:0001825" "blastocyst formation" 0.0850283873063701
0 0.169825096076091 3 15 "GO:0001826" "inner cell mass cell differentiation" 0.730948222801732
0 0.291509415134077 4 6 "GO:0001827" "inner cell mass cell fate commitment" 0.912892593933344
0 0.0865143055229729 2 6 "GO:0001828" "inner cell mass cellular morphogenesis" 0.508403004624764
0 0.070656876033058 3 60 "GO:0001829" "trophectodermal cell differentiation" 0.465889021079424
0 0.619831657393333 2 6 "GO:0001830" "trophectodermal cell fate commitment" 1
0 0.314730139550961 4 9 "GO:0001831" "trophectodermal cellular morphogenesis" 0.937961171893438
0 0.00580258464212355 2 50 "GO:0001832" "blastocyst growth" 0.0998066290972
0 0.00679866643341534 2 31 "GO:0001833" "inner cell mass cell proliferation" 0.108037631818201
0 0.496073389707598 2 8 "GO:0001834" "trophectodermal cell proliferation" 1
0 0.22981156706029 4 8 "GO:0001835" "blastocyst hatching" 0.828421995074083
0 0.953467979248916 2 46 "GO:0001836" "release of cytochrome c from mitochondria" 1
0 0.306827095831478 2 235 "GO:0001837" "epithelial to mesenchymal transition" 0.937961171893438
0 0.165406204354838 2 421 "GO:0001838;GO:0072175" "epithelial tube formation" 0.722898355604876
0 0.577335599023137 2 38 "GO:0001839;GO:0001840" "neural plate development" 1
0 0.0174378606411996 6 302 "GO:0001841;GO:0001843;GO:0060606;GO:0014020" "neural tube formation" 0.201214510036958
0 0.222800719383548 2 16 "GO:0001842" "neural fold formation" 0.820868274182867
