"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1 3 6 "GO:0051134" "negative regulation of NK T cell activation" 1
0 1 9 9 "GO:0051135;GO:0051140;GO:0051142" "regulation of NK T cell proliferation" 1
0 0.367232884196176 2 11 "GO:0051136;GO:0051138" "regulation of NK T cell differentiation" 1
0 0.943881724320567 2 111 "GO:0051145" "smooth muscle cell differentiation" 1
0 0.924394511660747 2 478 "GO:0051147" "regulation of muscle cell differentiation" 1
0 0.809468316723308 3 136 "GO:0051148" "negative regulation of muscle cell differentiation" 1
0 0.884937197134823 3 249 "GO:0051149" "positive regulation of muscle cell differentiation" 1
0 0.603357607865046 2 76 "GO:0051150" "regulation of smooth muscle cell differentiation" 1
0 0.785646296156628 2 37 "GO:0051151" "negative regulation of smooth muscle cell differentiation" 1
0 1 4 32 "GO:0051152" "positive regulation of smooth muscle cell differentiation" 1
0 0.842985473059542 2 348 "GO:0051153" "regulation of striated muscle cell differentiation" 1
0 0.678436083291496 2 85 "GO:0051154" "negative regulation of striated muscle cell differentiation" 1
0 0.620676428758823 2 183 "GO:0051155" "positive regulation of striated muscle cell differentiation" 1
0 0.825950764528502 3 42 "GO:0051156" "glucose 6-phosphate metabolic process" 1
0 0.000247355697673293 3 332 "GO:0051168;GO:0006611" "nuclear export" 0.0222741380698941
0 1 6 5 "GO:0051176" "positive regulation of sulfur metabolic process" 1
0 0.582664379835155 2 21 "GO:0051177" "meiotic sister chromatid cohesion" 1
0 0.620997625178741 4 78 "GO:0051180" "vitamin transport" 1
0 0.166784799641161 -1 91 "GO:0051181" "obsolete cofactor transport" 1
0 0.0401601613226108 -1 19 "GO:0051182" "obsolete coenzyme transport" 0.798422254866191
0 0.000269380944707692 -1 923 "GO:0051186" "obsolete cofactor metabolic process" 0.0237909997801938
0 0.935992145321179 -1 66 "GO:0051187" "obsolete cofactor catabolic process" 1
0 0.279683622321105 -1 174 "GO:0051193" "obsolete regulation of cofactor metabolic process" 1
0 0.87528961066968 -1 50 "GO:0051195" "obsolete negative regulation of cofactor metabolic process" 1
0 0.163031394468388 2 71 "GO:0051205" "protein insertion into membrane" 1
0 1 2 12 "GO:0051208" "sequestering of calcium ion" 1
0 0.999992762836815 2 405 "GO:0051216" "cartilage development" 1
0 0.748575526358368 2 65 "GO:0051220" "cytoplasmic sequestering of protein" 1
0 0.9979775032115 3 1009 "GO:0051222;GO:1904951" "positive regulation of establishment of protein localization" 1
0 0.998393015148857 4 1828 "GO:0051223;GO:0070201;GO:0090087" "regulation of peptide transport" 1
0 0.955573037210401 2 448 "GO:0051224;GO:1904950" "negative regulation of establishment of protein localization" 1
0 0.385903278472735 2 263 "GO:0051225" "spindle assembly" 1
0 0.34034627136648 2 10 "GO:0051229;GO:0051230" "spindle disassembly" 1
0 0.982219822368226 2 587 "GO:0051235" "maintenance of location" 1
0 1 2 15 "GO:0051238" "sequestering of metal ion" 1
0 1 3 27 "GO:0051255" "spindle midzone assembly" 1
0 1 2 20 "GO:0051256" "mitotic spindle midzone assembly" 1
0 1 2 12 "GO:0051257" "meiotic spindle midzone assembly" 1
0 0.897606988486007 3 224 "GO:0051258" "protein polymerization" 1
0 0.880633737865154 2 1185 "GO:0051259" "protein complex oligomerization" 1
0 0.745132711217511 2 686 "GO:0051260" "protein homooligomerization" 1
0 0.955919644954374 5 118 "GO:0051261" "protein depolymerization" 1
0 0.440400365664764 2 322 "GO:0051262" "protein tetramerization" 1
0 2.20668198711976e-08 2 1979 "GO:0051276" "chromosome organization" 6.53818517796613e-06
0 1 2 29 "GO:0051280" "negative regulation of release of sequestered calcium ion into cytosol" 1
0 1 3 82 "GO:0051281" "positive regulation of release of sequestered calcium ion into cytosol" 1
0 0.999792937496222 3 314 "GO:0051282" "regulation of sequestering of calcium ion" 1
0 0.981742279596072 2 143 "GO:0051283;GO:0051209;GO:0097553" "calcium ion transmembrane import into cytosol" 1
0 1 2 39 "GO:0051284" "positive regulation of sequestering of calcium ion" 1
0 0.451911908171386 6 204 "GO:0051289" "protein homotetramerization" 1
0 0.197662969378382 6 76 "GO:0051290" "protein heterotetramerization" 1
0 0.477084033132346 2 330 "GO:0051291" "protein heterooligomerization" 1
0 0.165409799083346 3 18 "GO:0051292" "nuclear pore complex assembly" 1
0 0.540103500922431 4 44 "GO:0051295" "establishment of meiotic spindle localization" 1
0 1 7 24 "GO:0051296" "establishment of meiotic spindle orientation" 1
0 0.0291636471948165 2 106 "GO:0051298" "centrosome duplication" 0.691134383069561
0 0.930425281961316 2 64 "GO:0051299" "centrosome separation" 1
0 0.381566342694535 2 1097 "GO:0051301" "cell division" 1
0 0.958527578880646 2 512 "GO:0051302" "regulation of cell division" 1
0 0.641708266866243 3 53 "GO:0051304" "chromosome separation" 1
0 0.810827630258251 2 40 "GO:0051305" "chromosome movement towards spindle pole" 1
0 1 4 12 "GO:0051306" "mitotic sister chromatid separation" 1
0 0.785646296156628 3 37 "GO:0051307" "meiotic chromosome separation" 1
0 1 2 8 "GO:0051309" "female meiosis chromosome separation" 1
0 0.44260313923269 2 107 "GO:0051310;GO:0007080" "metaphase plate congression" 1
0 0.283100576127186 4 8 "GO:0051312" "chromosome decondensation" 1
0 0.616004941344869 2 23 "GO:0051315" "attachment of mitotic spindle microtubules to kinetochore" 1
0 1 2 6 "GO:0051316" "attachment of spindle microtubules to kinetochore involved in meiotic chromosome segregation" 1
0 0.813826738648678 2 2680 "GO:0051336" "regulation of hydrolase activity" 1
0 0.161173182413082 2 52 "GO:0051340" "regulation of ligase activity" 1
0 0.814135296182367 2 196 "GO:0051341" "regulation of oxidoreductase activity" 1
0 0.546431837902792 3 19 "GO:0051342" "regulation of cyclic-nucleotide phosphodiesterase activity" 1
0 0.252642631197064 2 7 "GO:0051344" "negative regulation of cyclic-nucleotide phosphodiesterase activity" 1
0 0.681614405739529 2 1752 "GO:0051345" "positive regulation of hydrolase activity" 1
0 0.574374615944127 4 777 "GO:0051346" "negative regulation of hydrolase activity" 1
0 0.283308782460113 2 773 "GO:0051348;GO:0006469;GO:0033673" "negative regulation of transferase activity" 1
0 0.917798514493326 2 60 "GO:0051350;GO:0007194;GO:0031280" "negative regulation of lyase activity" 1
0 0.0401601613226108 2 19 "GO:0051351" "positive regulation of ligase activity" 0.798422254866191
0 0.616004941344869 4 23 "GO:0051352" "negative regulation of ligase activity" 1
0 0.960284165287819 2 121 "GO:0051353" "positive regulation of oxidoreductase activity" 1
0 0.311022019050976 2 48 "GO:0051354" "negative regulation of oxidoreductase activity" 1
0 1 2 7 "GO:0051365" "cellular response to potassium ion starvation" 1
0 1 6 13 "GO:0051382" "kinetochore assembly" 1
0 1 2 29 "GO:0051383" "kinetochore organization" 1
0 0.900671128845672 3 129 "GO:0051385" "response to mineralocorticoid" 1
0 0.362011365339973 2 31 "GO:0051386" "regulation of neurotrophin TRK receptor signaling pathway" 1
0 1 3 11 "GO:0051387" "negative regulation of neurotrophin TRK receptor signaling pathway" 1
0 0.507056708891159 3 17 "GO:0051388" "positive regulation of neurotrophin TRK receptor signaling pathway" 1
0 1 2 8 "GO:0051389" "inactivation of MAPKK activity" 1
0 0.72526941824622 2 148 "GO:0051402;GO:0070997" "neuron death" 1
0 1 2 16 "GO:0051409" "response to nitrosative stress" 1
0 1 2 85 "GO:0051412" "response to corticosterone" 1
0 0.441499613436689 4 14 "GO:0051414" "response to cortisol" 1
0 1 7 12 "GO:0051415" "microtubule nucleation by interphase microtubule organizing center" 1
0 1 2 22 "GO:0051418" "microtubule nucleation by microtubule organizing center" 1
0 0.536050810263592 2 119 "GO:0051438" "regulation of ubiquitin-protein transferase activity" 1
0 0.272794229009699 3 65 "GO:0051443" "positive regulation of ubiquitin-protein transferase activity" 1
0 0.839865900731864 3 44 "GO:0051444" "negative regulation of ubiquitin-protein transferase activity" 1
0 0.680603937117936 2 194 "GO:0051445" "regulation of meiotic cell cycle" 1
0 0.842639856573219 5 80 "GO:0051446" "positive regulation of meiotic cell cycle" 1
0 1 3 65 "GO:0051447" "negative regulation of meiotic cell cycle" 1
0 0.71309050272636 3 30 "GO:0051450" "myoblast proliferation" 1
0 1 5 27 "GO:0051451" "myoblast migration" 1
0 0.629614502968008 2 79 "GO:0051452;GO:0045851" "pH reduction" 1
0 1 6 16 "GO:0051454;GO:0045852" "intracellular pH elevation" 1
0 0.0598569488741626 2 52 "GO:0051457" "maintenance of protein location in nucleus" 1
0 1 2 5 "GO:0051458" "corticotropin secretion" 1
0 1 6 19 "GO:0051459" "regulation of corticotropin secretion" 1
0 1 3 13 "GO:0051461" "positive regulation of corticotropin secretion" 1
0 0.367232884196176 8 11 "GO:0051462;GO:0051464" "regulation of cortisol secretion" 1
0 1 5 5 "GO:0051466" "positive regulation of corticotropin-releasing hormone secretion" 1
0 1 10 41 "GO:0051481" "negative regulation of cytosolic calcium ion concentration" 1
0 1 3 80 "GO:0051482" "positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway" 1
0 0.847715934447208 2 293 "GO:0051489" "regulation of filopodium assembly" 1
0 0.616004941344869 8 23 "GO:0051490" "negative regulation of filopodium assembly" 1
0 0.670167153440232 3 192 "GO:0051491" "positive regulation of filopodium assembly" 1
0 0.982896196392563 6 1546 "GO:0051493" "regulation of cytoskeleton organization" 1
0 0.872994000498315 2 474 "GO:0051494;GO:1902904" "negative regulation of cytoskeleton organization" 1
0 0.984607522319564 3 656 "GO:0051495;GO:1902905" "positive regulation of cytoskeleton organization" 1
0 1 2 6 "GO:0051541" "elastin metabolic process" 1
0 1 6 19 "GO:0051546" "keratinocyte migration" 1
0 1 5 27 "GO:0051547;GO:0051549" "regulation of keratinocyte migration" 1
0 1 3 5 "GO:0051548" "negative regulation of keratinocyte migration" 1
0 1 3 6 "GO:0051552" "flavone metabolic process" 1
0 0.87528961066968 6 50 "GO:0051560" "mitochondrial calcium ion homeostasis" 1
0 0.527153585938677 7 18 "GO:0051561" "positive regulation of mitochondrial calcium ion concentration" 1
0 1 2 5 "GO:0051562" "negative regulation of mitochondrial calcium ion concentration" 1
0 1 2 6 "GO:0051563" "smooth endoplasmic reticulum calcium ion homeostasis" 1
0 0.211447246654182 3 39 "GO:0051567" "histone H3-K9 methylation" 1
0 0.288944127443435 7 88 "GO:0051568" "histone H3-K4 methylation" 1
0 0.0374559861269389 2 61 "GO:0051569" "regulation of histone H3-K4 methylation" 0.787668776095723
0 0.497167925631138 4 65 "GO:0051570" "regulation of histone H3-K9 methylation" 1
0 0.200806946717424 2 38 "GO:0051571" "positive regulation of histone H3-K4 methylation" 1
0 1 2 10 "GO:0051572" "negative regulation of histone H3-K4 methylation" 1
0 0.616004941344869 6 23 "GO:0051573" "negative regulation of histone H3-K9 methylation" 1
0 1 2 34 "GO:0051574" "positive regulation of histone H3-K9 methylation" 1
0 1 4 60 "GO:0051580" "regulation of neurotransmitter uptake" 1
0 1 3 19 "GO:0051581" "negative regulation of neurotransmitter uptake" 1
0 1 2 20 "GO:0051582" "positive regulation of neurotransmitter uptake" 1
0 1 6 7 "GO:0051583;GO:0051934" "dopamine uptake involved in synaptic transmission" 1
0 1 4 22 "GO:0051584;GO:0051940" "regulation of catecholamine uptake involved in synaptic transmission" 1
0 1 3 11 "GO:0051586;GO:0051944" "positive regulation of catecholamine uptake involved in synaptic transmission" 1
0 0.900354937921919 2 94 "GO:0051589" "negative regulation of neurotransmitter transport" 1
0 0.99574843223492 2 183 "GO:0051590" "positive regulation of neurotransmitter transport" 1
0 0.786905054871288 3 301 "GO:0051591" "response to cAMP" 1
0 0.972477720416733 2 345 "GO:0051592" "response to calcium ion" 1
0 0.785646296156628 5 37 "GO:0051593" "response to folic acid" 1
0 0.220891874562898 2 6 "GO:0051595" "response to methylglyoxal" 1
0 0.104053084264014 4 28 "GO:0051597" "response to methylmercury" 1
0 1 2 7 "GO:0051598" "meiotic recombination checkpoint" 1
0 0.527153585938677 3 18 "GO:0051599" "response to hydrostatic pressure" 1
0 1 2 25 "GO:0051601" "exocyst localization" 1
0 0.87123973589041 3 152 "GO:0051602" "response to electrical stimulus" 1
0 0.700747738204153 2 462 "GO:0051604" "protein maturation" 1
0 0.999914850391577 2 819 "GO:0051606" "detection of stimulus" 1
0 0.19252938575315 5 221 "GO:0051607;GO:0140546" "defense response to virus" 1
0 1 2 28 "GO:0051608;GO:0001821" "histamine transport" 1
0 1 2 9 "GO:0051611;GO:0051612" "regulation of serotonin uptake" 1
0 1 2 12 "GO:0051638;GO:0051695" "actin filament uncapping" 1
0 0.475612082549037 3 39 "GO:0051639" "actin filament network formation" 1
0 0.59559249456471 3 153 "GO:0051642;GO:0061842" "microtubule organizing center localization" 1
0 0.109227772379248 4 14 "GO:0051643" "endoplasmic reticulum localization" 1
0 1 4 29 "GO:0051645" "Golgi localization" 1
0 0.0567804375055192 4 157 "GO:0051646" "mitochondrion localization" 0.997186077415285
0 0.999902452399982 4 778 "GO:0051648;GO:0051650" "vesicle localization" 1
0 0.63055638305878 2 314 "GO:0051651;GO:0032507" "maintenance of location in cell" 1
0 0.97270676989372 3 1810 "GO:0051656;GO:0051640" "organelle localization" 1
0 0.211447246654182 4 39 "GO:0051657" "maintenance of organelle location" 1
0 0.187793483336199 2 5 "GO:0051659" "maintenance of mitochondrion location" 1
0 1 2 16 "GO:0051660" "establishment of centrosome localization" 1
0 0.332066690289172 2 29 "GO:0051661" "maintenance of centrosome location" 1
0 1 4 28 "GO:0051663" "oocyte nucleus localization involved in oocyte dorsal/ventral axis specification" 1
0 0.31231830393066 4 9 "GO:0051664" "nuclear pore localization" 1
0 0.906721650023286 3 349 "GO:0051668" "localization within membrane" 1
0 1 4 15 "GO:0051683" "establishment of Golgi localization" 1
0 1 3 6 "GO:0051684" "maintenance of Golgi location" 1
0 0.34034627136648 2 10 "GO:0051686" "establishment of ER localization" 1
0 1 2 5 "GO:0051694" "pointed-end actin filament capping" 1
0 0.283100576127186 2 8 "GO:0051697" "protein delipidation" 1
0 0.125736741196215 3 244 "GO:0051701" "biological process involved in interaction with host" 1
0 0.984185562169112 -1 264 "GO:0051705" "obsolete multi-organism behavior" 1
0 0.802780670200701 4 39 "GO:0051709" "regulation of killing of cells of other organism" 1
0 1 5 27 "GO:0051712" "positive regulation of killing of cells of other organism" 1
0 1 4 10 "GO:0051728;GO:0060184;GO:0051729" "germline cell cycle switching, mitotic to meiotic cell cycle" 1
0 1 6 5 "GO:0051758" "homologous chromosome movement towards spindle pole in meiosis I anaphase" 1
0 1 2 7 "GO:0051759" "sister chromosome movement towards spindle pole involved in meiotic sister chromatid segregation" 1
0 1 4 29 "GO:0051764" "actin crosslink formation" 1
0 0.333559898017902 2 50 "GO:0051769;GO:0051770" "regulation of nitric-oxide synthase biosynthetic process" 1
0 1 2 12 "GO:0051771" "negative regulation of nitric-oxide synthase biosynthetic process" 1
0 1 2 32 "GO:0051775" "response to redox state" 1
0 0.908522974009538 2 229 "GO:0051781" "positive regulation of cell division" 1
0 0.576074231867228 5 47 "GO:0051782" "negative regulation of cell division" 1
0 0.569975677043172 6 601 "GO:0051783;GO:0007088" "regulation of nuclear division" 1
0 0.777178761697166 3 215 "GO:0051785;GO:0045840" "positive regulation of nuclear division" 1
0 0.187793483336199 4 5 "GO:0051790" "short-chain fatty acid biosynthetic process" 1
0 0.0835242250539907 4 12 "GO:0051791" "medium-chain fatty acid metabolic process" 1
0 1 5 11 "GO:0051794" "regulation of timing of catagen" 1
0 1 2 7 "GO:0051795" "positive regulation of timing of catagen" 1
0 0.671396302995196 2 56 "GO:0051797" "regulation of hair follicle development" 1
0 0.220891874562898 2 6 "GO:0051801;GO:0051715" "cytolysis in other organism" 1
0 0.839865900731864 2 44 "GO:0051823" "regulation of synapse structural plasticity" 1
0 1 2 13 "GO:0051835" "positive regulation of synapse structural plasticity" 1
0 0.549632668164352 2 146 "GO:0051851;GO:0051702" "biological process involved in interaction with symbiont" 1
0 0.390019146244451 4 170 "GO:0051865" "protein autoubiquitination" 1
0 1 2 6 "GO:0051866" "general adaptation syndrome" 1
0 1 2 13 "GO:0051873" "killing by host of symbiont cells" 1
0 1 2 5 "GO:0051877" "pigment granule aggregation in cell center" 1
0 0.567369174052759 2 174 "GO:0051881" "regulation of mitochondrial membrane potential" 1
0 1 2 6 "GO:0051882" "mitochondrial depolarization" 1
0 0.599681294504775 3 22 "GO:0051883;GO:0051818" "killing of cells in other organism involved in symbiotic interaction" 1
0 1 5 6 "GO:0051884" "regulation of timing of anagen" 1
0 1 3 35 "GO:0051890" "regulation of cardioblast differentiation" 1
0 1 2 9 "GO:0051891" "positive regulation of cardioblast differentiation" 1
0 0.941113957433383 6 68 "GO:0051894;GO:0150117;GO:1903393" "positive regulation of cell-substrate junction organization" 1
0 0.0384068018017436 3 46 "GO:0051895;GO:0150118;GO:1903392" "negative regulation of focal adhesion assembly" 0.798422254866191
0 0.681072033974738 2 482 "GO:0051896" "regulation of protein kinase B signaling" 1
0 0.845520495385012 2 349 "GO:0051897" "positive regulation of protein kinase B signaling" 1
0 0.320515241977924 2 114 "GO:0051898" "negative regulation of protein kinase B signaling" 1
0 0.999267874285183 4 173 "GO:0051899" "membrane depolarization" 1
0 0.864450138166193 3 48 "GO:0051900" "regulation of mitochondrial depolarization" 1
0 1 2 19 "GO:0051901" "positive regulation of mitochondrial depolarization" 1
0 0.646684160954443 2 25 "GO:0051902;GO:1904180" "negative regulation of membrane depolarization" 1
0 1 4 31 "GO:0051917;GO:0051918" "regulation of fibrinolysis" 1
0 0.999893026668277 2 627 "GO:0051924" "regulation of calcium ion transport" 1
0 0.977386128648051 3 137 "GO:0051926" "negative regulation of calcium ion transport" 1
0 0.989579517949544 2 315 "GO:0051928" "positive regulation of calcium ion transport" 1
0 1 2 137 "GO:0051930;GO:0051931" "regulation of sensory perception" 1
0 0.422694862786873 2 58 "GO:0051932" "synaptic transmission, GABAergic" 1
0 1 7 5 "GO:0051933;GO:0051935" "glutamate reuptake" 1
0 0.794391732055787 2 38 "GO:0051937" "catecholamine transport" 1
0 1 2 31 "GO:0051938" "L-glutamate import" 1
0 1 2 5 "GO:0051939" "gamma-aminobutyric acid import" 1
0 0.999990488197758 3 342 "GO:0051952" "regulation of amine transport" 1
0 1 2 86 "GO:0051953" "negative regulation of amine transport" 1
0 0.999476277435568 3 181 "GO:0051954" "positive regulation of amine transport" 1
0 0.996257219198097 2 134 "GO:0051955" "regulation of amino acid transport" 1
0 1 5 46 "GO:0051956" "negative regulation of amino acid transport" 1
0 1 2 72 "GO:0051957" "positive regulation of amino acid transport" 1
0 0.363432808061587 2 922 "GO:0051963;GO:1901888" "regulation of cell junction assembly" 1
0 0.00778814361870667 3 307 "GO:0051964;GO:1901889;GO:1905809" "negative regulation of cell junction assembly" 0.305701278366755
0 0.871596287326897 4 417 "GO:0051965;GO:1901890" "positive regulation of cell junction assembly" 1
0 0.999862998709939 2 213 "GO:0051966" "regulation of synaptic transmission, glutamatergic" 1
0 1 3 28 "GO:0051967" "negative regulation of synaptic transmission, glutamatergic" 1
0 1 2 85 "GO:0051968" "positive regulation of synaptic transmission, glutamatergic" 1
0 1 2 56 "GO:0051969" "regulation of transmission of nerve impulse" 1
0 1 2 30 "GO:0051970" "negative regulation of transmission of nerve impulse" 1
0 1 2 15 "GO:0051971" "positive regulation of transmission of nerve impulse" 1
0 0.15515726380339 5 89 "GO:0051972" "regulation of telomerase activity" 1
0 0.740839907874454 2 64 "GO:0051973" "positive regulation of telomerase activity" 1
0 0.0111490962776115 3 22 "GO:0051974" "negative regulation of telomerase activity" 0.383039440581474
0 1 3 21 "GO:0051977" "lysophospholipid transport" 1
0 0.0709751252507982 2 323 "GO:0051983;GO:0033045" "regulation of chromosome segregation" 1
0 0.0815325367118509 2 92 "GO:0051984" "positive regulation of chromosome segregation" 1
0 0.00870563973263829 3 11 "GO:0051987" "positive regulation of attachment of spindle microtubules to kinetochore" 0.327922108468113
0 0.0797755420121236 2 25 "GO:0051988" "regulation of attachment of spindle microtubules to kinetochore" 1
0 0.507056708891159 2 17 "GO:0052040;GO:0044532" "modulation by symbiont of host programmed cell death" 1
0 1 3 12 "GO:0052173;GO:0052200;GO:0075136" "response to host defenses" 1
0 0.277140088234454 6 794 "GO:0052548;GO:0052547" "regulation of peptidase activity" 1
0 1 2 7 "GO:0052572" "response to host immune response" 1
0 0.965761857905009 3 81 "GO:0052652;GO:0009190;GO:0006182" "cyclic nucleotide biosynthetic process" 1
0 0.165409799083346 3 18 "GO:0052695;GO:0052697;GO:0070980" "cellular glucuronidation" 1
0 0.99972748000716 3 667 "GO:0055001;GO:0055002" "muscle cell development" 1
0 0.794391732055787 2 38 "GO:0055003" "cardiac myofibril assembly" 1
0 0.220891874562898 3 6 "GO:0055005" "ventricular cardiac myofibril assembly" 1
0 0.913881253413598 2 200 "GO:0055006;GO:0055013" "cardiac cell development" 1
0 0.906084853601833 2 289 "GO:0055007" "cardiac muscle cell differentiation" 1
0 0.9863027488338 2 151 "GO:0055010;GO:0003229" "ventricular cardiac muscle tissue development" 1
0 1 3 13 "GO:0055011;GO:0055014" "atrial cardiac muscle cell differentiation" 1
0 0.902882609442929 3 56 "GO:0055012" "ventricular cardiac muscle cell differentiation" 1
0 0.757116409133591 2 34 "GO:0055015" "ventricular cardiac muscle cell development" 1
0 1 2 6 "GO:0055016" "hypochord development" 1
0 0.934997395633691 5 178 "GO:0055021;GO:0060420" "regulation of heart growth" 1
0 0.930425281961316 4 64 "GO:0055022;GO:0061117" "negative regulation of cardiac muscle tissue growth" 1
0 0.614879424498154 2 130 "GO:0055023;GO:0060421;GO:0055025" "positive regulation of cardiac muscle tissue development" 1
0 0.622154272349769 2 235 "GO:0055024" "regulation of cardiac muscle tissue development" 1
0 0.784873763833887 7 101 "GO:0055026" "negative regulation of cardiac muscle tissue development" 1
0 1 5 5 "GO:0055060" "asymmetric neuroblast division resulting in ganglion mother cell formation" 1
0 1 3 34 "GO:0055062;GO:0072506;GO:0072505" "trivalent inorganic anion homeostasis" 1
0 0.94646382340495 2 284 "GO:0055067;GO:0030004" "monovalent inorganic cation homeostasis" 1
0 0.880380111167365 2 51 "GO:0055069" "zinc ion homeostasis" 1
0 0.169736768087384 2 35 "GO:0055070" "copper ion homeostasis" 1
0 0.214288610622074 2 183 "GO:0055072" "iron ion homeostasis" 1
0 1 2 44 "GO:0055075;GO:0030007" "potassium ion homeostasis" 1
0 0.281476746581622 2 264 "GO:0055076" "transition metal ion homeostasis" 1
0 0.996410467133193 2 135 "GO:0055081" "anion homeostasis" 1
0 0.774644196854766 2 406 "GO:0055088" "lipid homeostasis" 1
0 0.72479314063924 3 31 "GO:0055089" "fatty acid homeostasis" 1
0 0.852413781593717 2 115 "GO:0055090;GO:0070328" "acylglycerol homeostasis" 1
0 1 6 22 "GO:0055091" "phospholipid homeostasis" 1
0 1 3 70 "GO:0055094;GO:0071402;GO:0071404" "cellular response to lipoprotein particle stimulus" 1
0 1 2 8 "GO:0055095;GO:0055096" "lipoprotein particle mediated signaling" 1
0 1 2 11 "GO:0055113" "epiboly involved in gastrulation with mouth forming second" 1
0 0.000557234898203409 2 1539 "GO:0055114" "oxidation-reduction process" 0.0412758269354703
0 0.889946749029784 2 53 "GO:0055115;GO:0043053" "entry into diapause" 1
0 1 3 8 "GO:0055116" "entry into reproductive diapause" 1
0 1 7 13 "GO:0055118" "negative regulation of cardiac muscle contraction" 1
0 0.757116409133591 2 34 "GO:0055119" "relaxation of cardiac muscle" 1
0 0.761389299659338 3 97 "GO:0060004" "reflex" 1
0 1 2 10 "GO:0060005" "vestibular reflex" 1
0 1 4 82 "GO:0060008" "Sertoli cell differentiation" 1
0 1 4 58 "GO:0060009" "Sertoli cell development" 1
0 1 3 13 "GO:0060011" "Sertoli cell proliferation" 1
0 1 2 30 "GO:0060012" "synaptic transmission, glycinergic" 1
0 1 2 19 "GO:0060013" "righting reflex" 1
0 1 4 7 "GO:0060014" "granulosa cell differentiation" 1
0 0.527153585938677 2 18 "GO:0060017" "parathyroid gland development" 1
0 1 2 9 "GO:0060018" "astrocyte fate commitment" 1
0 0.475612082549037 4 39 "GO:0060019" "radial glial cell differentiation" 1
0 0.564924781793944 2 20 "GO:0060020" "Bergmann glial cell differentiation" 1
0 0.890536072948704 3 221 "GO:0060021" "roof of mouth development" 1
0 1 3 16 "GO:0060022" "hard palate development" 1
0 1 2 12 "GO:0060023" "soft palate development" 1
0 1 2 47 "GO:0060024" "rhythmic synaptic transmission" 1
0 0.898748925399219 3 55 "GO:0060025" "regulation of synaptic activity" 1
0 0.674170184016484 2 112 "GO:0060026" "convergent extension" 1
0 0.594336486942108 2 75 "GO:0060027" "convergent extension involved in gastrulation" 1
0 0.22530917177313 2 22 "GO:0060028" "convergent extension involved in axis elongation" 1
0 0.688172630483942 3 28 "GO:0060029" "convergent extension involved in organogenesis" 1
0 0.367232884196176 2 11 "GO:0060030" "dorsal convergence" 1
0 0.0961286202156029 2 13 "GO:0060031" "mediolateral intercalation" 1
0 1 3 6 "GO:0060032" "notochord regression" 1
0 0.141275020615694 2 166 "GO:0060033" "anatomical structure regression" 1
0 1 3 13 "GO:0060034" "notochord cell differentiation" 1
0 1 2 9 "GO:0060035" "notochord cell development" 1
0 0.943519192480865 2 69 "GO:0060037" "pharyngeal system development" 1
0 0.826845593304941 3 77 "GO:0060039" "pericardium development" 1
0 1 6 20 "GO:0060040;GO:1905962" "retinal bipolar neuron differentiation" 1
0 0.976957399588289 2 512 "GO:0060041" "retina development in camera-type eye" 1
0 0.999012829236925 3 222 "GO:0060042" "retina morphogenesis in camera-type eye" 1
0 0.990214016880308 2 111 "GO:0060043" "regulation of cardiac muscle cell proliferation" 1
0 1 6 39 "GO:0060044" "negative regulation of cardiac muscle cell proliferation" 1
0 1 2 63 "GO:0060045" "positive regulation of cardiac muscle cell proliferation" 1
0 1 4 27 "GO:0060046" "regulation of acrosome reaction" 1
0 0.983499738729447 5 298 "GO:0060047;GO:0060048" "heart contraction" 1
0 0.631663539625869 2 24 "GO:0060049" "regulation of protein glycosylation" 1
0 0.507056708891159 2 17 "GO:0060050" "positive regulation of protein glycosylation" 1
0 1 3 5 "GO:0060051" "negative regulation of protein glycosylation" 1
0 0.674914298775854 2 27 "GO:0060052" "neurofilament cytoskeleton organization" 1
0 1 7 19 "GO:0060054" "positive regulation of epithelial cell proliferation involved in wound healing" 1
0 1 4 34 "GO:0060055" "angiogenesis involved in wound healing" 1
0 1 2 23 "GO:0060056" "mammary gland involution" 1
0 1 2 37 "GO:0060059" "embryonic retina morphogenesis in camera-type eye" 1
0 1 4 7 "GO:0060060" "post-embryonic retina morphogenesis in camera-type eye" 1
0 1 2 18 "GO:0060061" "Spemann organizer formation" 1
0 0.815536975001119 4 75 "GO:0060065" "uterus development" 1
0 1 4 5 "GO:0060067" "cervix development" 1
0 1 2 27 "GO:0060068" "vagina development" 1
0 0.546431837902792 2 19 "GO:0060069" "Wnt signaling pathway, regulating spindle positioning" 1
0 0.809775431760028 2 252 "GO:0060070" "canonical Wnt signaling pathway" 1
0 0.921368486021744 7 137 "GO:0060071" "Wnt signaling pathway, planar cell polarity pathway" 1
0 1 2 35 "GO:0060073" "micturition" 1
0 0.322290315534248 4 49 "GO:0060074" "synapse maturation" 1
0 1 4 16 "GO:0060075" "regulation of resting membrane potential" 1
0 0.997454737282306 4 243 "GO:0060078;GO:0060079;GO:0099565" "regulation of postsynaptic membrane potential" 1
0 1 5 30 "GO:0060080" "inhibitory postsynaptic potential" 1
0 1 2 24 "GO:0060081" "membrane hyperpolarization" 1
0 1 2 6 "GO:0060082" "eye blink reflex" 1
0 1 2 15 "GO:0060083" "smooth muscle contraction involved in micturition" 1
