delta.rank,pval,level,nseqs,term,name,p.adj
0,0.021897671,2,13,GO:0035357,peroxisome proliferator activated receptor signaling pathway,0.161187794
0,0.02195383,2,20,GO:0042744,hydrogen peroxide catabolic process,0.161187794
0,0.021897671,6,13,GO:0050798,activated T cell proliferation,0.161187794
0,0.021897671,6,13,GO:0070212,protein poly-ADP-ribosylation,0.161187794
0,0.021897671,3,13,GO:0070995,NADPH oxidation,0.161187794
0,0.02195383,2,20,GO:0071639,positive regulation of monocyte chemotactic protein-1 production,0.161187794
0,0.021897671,4,13,GO:0071800,podosome assembly,0.161187794
0,0.021897671,2,13,GO:0072007;GO:0072008;GO:0072143;GO:0072144,mesangial cell differentiation,0.161187794
0,0.021897671,2,13,GO:1900747;GO:1902548,negative regulation of cellular response to vascular endothelial growth factor stimulus,0.161187794
0,0.02195383,2,20,GO:1901725,regulation of histone deacetylase activity,0.161187794
0,0.021897671,2,13,GO:1902685,positive regulation of receptor localization to synapse,0.161187794
0,0.02202813,2,139,GO:0032642,regulation of chemokine production,0.16160413
0,0.02212147,3,351,GO:0002703,regulation of leukocyte mediated immunity,0.162159383
0,0.022155899,6,303,GO:0001936,regulation of endothelial cell proliferation,0.16222194
0,0.022200651,2,64,GO:0002753;GO:0035872;GO:0070423,cytoplasmic pattern recognition receptor signaling pathway,0.16222194
0,0.022188333,2,130,GO:0010823,negative regulation of mitochondrion organization,0.16222194
0,0.022200651,2,64,GO:1903671,negative regulation of sprouting angiogenesis,0.16222194
0,0.022488039,2,308,GO:0050777,negative regulation of immune response,0.164191283
0,0.022623597,2,361,GO:0071216;GO:0071219;GO:0071222,cellular response to biotic stimulus,0.165049831
0,0.022676881,3,176,GO:0034121;GO:0062207,regulation of pattern recognition receptor signaling pathway,0.165307264
0,0.022959601,2,1513,GO:0006873;GO:0006875;GO:0030003;GO:0055065,cellular ion homeostasis,0.167235473
0,0.023077734,3,144,GO:0001954,positive regulation of cell-matrix adhesion,0.167672863
0,0.023041962,2,60,GO:0002068,glandular epithelial cell development,0.167672863
0,0.02309267,3,99,GO:0030857,negative regulation of epithelial cell differentiation,0.167672863
0,0.023076506,4,483,GO:0043588,skin development,0.167672863
0,0.023202203,2,256,GO:0030968;GO:0034620,cellular response to unfolded protein,0.168335096
0,0.023451085,2,181,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,0.170006482
0,0.023530685,3,117,GO:0044062,regulation of excretion,0.170449007
0,0.023668122,4,916,GO:0015711,organic anion transport,0.171309454
0,0.023721624,3,86,GO:0006656,phosphatidylcholine biosynthetic process,0.171561512
0,0.023788509,3,582,GO:0031099,regeneration,0.171909875
0,0.023816169,9,73,GO:0070232,regulation of T cell apoptotic process,0.171974457
0,0.02387809,5,228,GO:0006892,post-Golgi vesicle-mediated transport,0.172051165
0,0.023847794,2,56,GO:0035024,negative regulation of Rho protein signal transduction,0.172051165
0,0.023882987,2,518,GO:0043902,positive regulation of multi-organism process,0.172051165
0,0.024093096,4,24,GO:0006000,fructose metabolic process,0.172080163
0,0.024093096,-1,24,GO:0009109,obsolete coenzyme catabolic process,0.172080163
0,0.024093096,2,24,GO:0015866;GO:0015867,ATP transport,0.172080163
0,0.024093096,3,24,GO:0035988,chondrocyte proliferation,0.172080163
0,0.024093096,5,24,GO:0036376,sodium ion export across plasma membrane,0.172080163
0,0.024093096,2,24,GO:0042760,very long-chain fatty acid catabolic process,0.172080163
0,0.024093096,2,24,GO:0046598;GO:0075294,positive regulation of viral entry into host cell,0.172080163
0,0.024093096,5,24,GO:0048319,axial mesoderm morphogenesis,0.172080163
0,0.024093096,4,24,GO:0048617,embryonic foregut morphogenesis,0.172080163
0,0.024093096,3,24,GO:0060670,branching involved in labyrinthine layer morphogenesis,0.172080163
0,0.024093096,4,24,GO:1900038,negative regulation of cellular response to hypoxia,0.172080163
0,0.02433518,5,1164,GO:0043254,regulation of protein-containing complex assembly,0.17367415
0,0.024887218,3,10,GO:0001922,B-1 B cell homeostasis,0.174284455
0,0.024887218,3,10,GO:0001928;GO:0106020,regulation of vesicle docking,0.174284455
0,0.024914044,4,69,GO:0002092,positive regulation of receptor internalization,0.174284455
0,0.024887218,4,10,GO:0006189,'de novo' IMP biosynthetic process,0.174284455
0,0.024727827,2,131,GO:0006879,cellular iron ion homeostasis,0.174284455
0,0.024795462,2,692,GO:0008037,cell recognition,0.174284455
0,0.024887218,6,10,GO:0010353,response to trehalose,0.174284455
0,0.024887218,4,10,GO:0019889,pteridine metabolic process,0.174284455
0,0.024887218,2,10,GO:0031566;GO:0036212,actomyosin contractile ring maintenance,0.174284455
0,0.024887218,4,10,GO:0032487,regulation of Rap protein signal transduction,0.174284455
0,0.024887218,5,10,GO:0032571;GO:0071307,response to vitamin K,0.174284455
0,0.024887218,2,10,GO:0032792,negative regulation of CREB transcription factor activity,0.174284455
0,0.024887218,2,10,GO:0036155,acylglycerol acyl-chain remodeling,0.174284455
0,0.024887218,3,10,GO:0042997,negative regulation of Golgi to plasma membrane protein transport,0.174284455
0,0.024887218,2,10,GO:0046946;GO:0046947,hydroxylysine metabolic process,0.174284455
0,0.024727827,3,131,GO:0048286,lung alveolus development,0.174284455
0,0.024887218,3,10,GO:0090272,negative regulation of fibroblast growth factor production,0.174284455
0,0.024902047,4,113,GO:0097066,response to thyroid hormone,0.174284455
0,0.024887218,3,10,GO:0098885,modification of postsynaptic actin cytoskeleton,0.174284455
0,0.024887218,2,10,GO:1900133,regulation of renin secretion into blood stream,0.174284455
0,0.024887218,2,10,GO:1901648,regulation of actomyosin contractile ring localization,0.174284455
0,0.024914044,2,69,GO:1902895,positive regulation of pri-miRNA transcription by RNA polymerase II,0.174284455
0,0.024887218,2,10,GO:1990009,retinal cell apoptotic process,0.174284455
0,0.025258044,3,48,GO:0006622,protein targeting to lysosome,0.176154237
0,0.025258044,2,48,GO:0008362,chitin-based embryonic cuticle biosynthetic process,0.176154237
0,0.025258044,4,48,GO:0010286,heat acclimation,0.176154237
0,0.025258044,4,48,GO:0046321,positive regulation of fatty acid oxidation,0.176154237
0,0.02538782,3,28,GO:0001580;GO:0050912,detection of chemical stimulus involved in sensory perception of taste,0.176656914
0,0.025350845,2,1552,GO:0048608;GO:0061458,reproductive system development,0.176656914
0,0.02538782,2,28,GO:1990504,dense core granule exocytosis,0.176656914
0,0.025486997,7,168,GO:1902743;GO:0010591,regulation of lamellipodium organization,0.17721277
0,0.025628162,2,544,GO:0007431;GO:0035272,exocrine system development,0.178059506
0,0.025708661,2,91,GO:1901076;GO:2000427,positive regulation of engulfment of apoptotic cell,0.178483787
0,0.025795239,3,44,GO:0071801;GO:0071803,regulation of podosome assembly,0.178949597
0,0.026369124,2,7,GO:0002238,response to molecule of fungal origin,0.179274909
0,0.026275544,2,36,GO:0002313,mature B cell differentiation involved in immune response,0.179274909
0,0.026350247,3,272,GO:0006661,phosphatidylinositol biosynthetic process,0.179274909
0,0.026060043,4,32,GO:0007185,transmembrane receptor protein tyrosine phosphatase signaling pathway,0.179274909
0,0.026369124,2,7,GO:0007287,Nebenkern assembly,0.179274909
0,0.026369124,2,7,GO:0010808,positive regulation of synaptic vesicle priming,0.179274909
0,0.026369124,2,7,GO:0019405,alditol catabolic process,0.179274909
0,0.026369124,3,7,GO:0035185,preblastoderm mitotic cell cycle,0.179274909
0,0.026369124,4,7,GO:0035479,angioblast cell migration from lateral mesoderm to midline,0.179274909
0,0.026369124,3,7,GO:0035778;GO:0039014,pronephric nephron tubule epithelial cell differentiation,0.179274909
0,0.026369124,2,7,GO:0042904;GO:0042905,9-cis-retinoic acid biosynthetic process,0.179274909
0,0.026160076,2,215,GO:0043407,negative regulation of MAP kinase activity,0.179274909
0,0.026048463,2,733,GO:0046649,lymphocyte activation,0.179274909
0,0.026023807,2,65,GO:0048137,spermatocyte division,0.179274909
0,0.026070668,5,1166,GO:0050807;GO:0050803,regulation of synapse structure or activity,0.179274909
0,0.026369124,2,7,GO:0061443,endocardial cushion cell differentiation,0.179274909
0,0.026281802,3,510,GO:0071229,cellular response to acid chemical,0.179274909
0,0.026369124,6,7,GO:0071673,positive regulation of smooth muscle cell chemotaxis,0.179274909
0,0.026369124,2,7,GO:0071874,cellular response to norepinephrine stimulus,0.179274909
0,0.026369124,2,7,GO:0072334,UDP-galactose transmembrane transport,0.179274909
0,0.026369124,2,7,GO:0097411,hypoxia-inducible factor-1alpha signaling pathway,0.179274909
0,0.026060043,5,32,GO:0150105,protein localization to cell-cell junction,0.179274909
0,0.026369124,2,7,GO:1900063,regulation of peroxisome organization,0.179274909
0,0.026369124,4,7,GO:1903215,negative regulation of protein targeting to mitochondrion,0.179274909
0,0.026060043,3,32,GO:1905517;GO:0048246,macrophage migration,0.179274909
0,0.026369124,2,7,GO:2000638,regulation of SREBP signaling pathway,0.179274909
0,0.026737568,4,17,GO:0001955,blood vessel maturation,0.17991543
0,0.026737568,2,17,GO:0015936,coenzyme A metabolic process,0.17991543
0,0.026737568,3,17,GO:0016558,protein import into peroxisome matrix,0.17991543
0,0.026737568,3,17,GO:0016559,peroxisome fission,0.17991543
0,0.026737568,2,17,GO:0032613,interleukin-10 production,0.17991543
0,0.026737568,2,17,GO:0032623,interleukin-2 production,0.17991543
0,0.026737568,3,17,GO:0032825,positive regulation of natural killer cell differentiation,0.17991543
0,0.026737568,2,17,GO:0032908,regulation of transforming growth factor beta1 production,0.17991543
0,0.026737568,5,17,GO:0034137,positive regulation of toll-like receptor 2 signaling pathway,0.17991543
0,0.026737568,2,17,GO:0035624,receptor transactivation,0.17991543
0,0.026737568,2,17,GO:0070424,regulation of nucleotide-binding oligomerization domain containing signaling pathway,0.17991543
0,0.026737568,4,17,GO:1903616,MAPK cascade involved in axon regeneration,0.17991543
0,0.026737568,3,17,GO:1904238,pericyte cell differentiation,0.17991543
0,0.026737568,6,17,GO:2000812,regulation of barbed-end actin filament capping,0.17991543
0,0.02693732,2,258,GO:0034331;GO:0043954,cellular component maintenance,0.181126853
0,0.027058444,2,330,GO:0051291,protein heterooligomerization,0.1818082
0,0.027117429,2,699,GO:0007584,response to nutrient,0.181917696
0,0.027096395,2,141,GO:1901264,carbohydrate derivative transport,0.181917696
0,0.027559686,2,74,GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,0.184635822
0,0.027773678,2,123,GO:0086065,cell communication involved in cardiac conduction,0.185798424
0,0.027773678,2,123,GO:0090207,regulation of triglyceride metabolic process,0.185798424
0,0.027808912,2,1102,GO:0001745;GO:0048749,compound eye development,0.185898732
0,0.027892112,3,105,GO:0060325,face morphogenesis,0.186319305
0,0.02791922,6,462,GO:0046488,phosphatidylinositol metabolic process,0.186364852
0,0.028524328,2,235,GO:0001837,epithelial to mesenchymal transition,0.19012769
0,0.028524328,3,235,GO:0010827;GO:0046324,regulation of glucose transmembrane transport,0.19012769
0,0.028586874,3,83,GO:0009826,unidimensional cell growth,0.190268436
0,0.028586874,2,83,GO:0021591,ventricular system development,0.190268436
0,0.028665348,2,160,GO:0015914,phospholipid transport,0.190514633
0,0.028665348,2,160,GO:0032649,regulation of interferon-gamma production,0.190514633
0,0.028737541,4,137,GO:0008637,apoptotic mitochondrial changes,0.190856338
0,0.028924899,3,70,GO:0042116,macrophage activation,0.191684845
0,0.028924899,2,70,GO:0043030,regulation of macrophage activation,0.191684845
0,0.028924899,2,70,GO:0061462,protein localization to lysosome,0.191684845
0,0.029212051,2,92,GO:0015804,neutral amino acid transport,0.193169683
0,0.029212051,5,92,GO:0031294;GO:0031295,T cell costimulation,0.193169683
0,0.02917063,2,856,GO:0045862,positive regulation of proteolysis,0.193169683
0,0.029357992,2,207,GO:0032387,negative regulation of intracellular transport,0.193855611
0,0.029336921,2,151,GO:1902930,regulation of alcohol biosynthetic process,0.193855611
0,0.029548471,2,288,GO:0035265,organ growth,0.194973205
0,0.029578729,3,110,GO:0010799,regulation of peptidyl-threonine phosphorylation,0.195032755
0,0.029785437,3,21,GO:0003223,ventricular compact myocardium morphogenesis,0.195553423
0,0.029785437,5,21,GO:0042554,superoxide anion generation,0.195553423
0,0.029785437,2,21,GO:0045602,negative regulation of endothelial cell differentiation,0.195553423
0,0.029785437,2,21,GO:0046121,deoxyribonucleoside catabolic process,0.195553423
0,0.029785437,2,21,GO:0061356;GO:0061357,regulation of Wnt protein secretion,0.195553423
0,0.029785437,3,21,GO:2000508;GO:2000510,regulation of dendritic cell chemotaxis,0.195553423
0,0.02982231,4,424,GO:0030522,intracellular receptor signaling pathway,0.195655657
0,0.030287665,8,49,GO:0007035,vacuolar acidification,0.197677354
0,0.030287665,2,49,GO:0008299,isoprenoid biosynthetic process,0.197677354
0,0.030324158,2,66,GO:0009642,response to light intensity,0.197677354
0,0.030324158,2,66,GO:0019068,virion assembly,0.197677354
0,0.030287665,2,49,GO:0030219;GO:0035855,megakaryocyte differentiation,0.197677354
0,0.030324158,6,66,GO:0031507,heterochromatin assembly,0.197677354
0,0.030192951,4,231,GO:0034754,cellular hormone metabolic process,0.197677354
0,0.030287665,2,49,GO:1902914,regulation of protein polyubiquitination,0.197677354
0,0.030287665,2,49,GO:2000192,negative regulation of fatty acid transport,0.197677354
0,0.030596735,2,170,GO:0050688,regulation of defense response to virus,0.199312773
0,0.030737431,2,332,GO:0002792;GO:0050709,negative regulation of peptide secretion,0.200087388
0,0.030795826,5,662,GO:0050773,regulation of dendrite development,0.200183764
0,0.030788672,2,279,GO:0050829,defense response to Gram-negative bacterium,0.200183764
0,0.030865727,5,88,GO:0050926;GO:0050927,regulation of positive chemotaxis,0.200496254
0,0.031184768,4,45,GO:0042994,cytoplasmic sequestering of transcription factor,0.202282553
0,0.031184768,4,45,GO:0046209;GO:2001057,reactive nitrogen species metabolic process,0.202282553
0,0.031213046,3,115,GO:0031103,axon regeneration,0.202323099
0,0.031339667,2,222,GO:0002698,negative regulation of immune effector process,0.20257202
0,0.031339667,2,222,GO:0019751,polyol metabolic process,0.20257202
0,0.031338738,2,106,GO:0050909,sensory perception of taste,0.20257202
0,0.031327216,2,474,GO:0051494;GO:1902904,negative regulation of cytoskeleton organization,0.20257202
0,0.031557392,3,25,GO:0002887;GO:0043301,negative regulation of myeloid leukocyte mediated immunity,0.202979446
0,0.031557392,2,25,GO:0003140,determination of left/right asymmetry in lateral mesoderm,0.202979446
0,0.031557392,2,25,GO:0010269,response to selenium ion,0.202979446
0,0.031557392,2,25,GO:0019511,peptidyl-proline hydroxylation,0.202979446
0,0.031557392,2,25,GO:0071360,cellular response to exogenous dsRNA,0.202979446
0,0.031557392,6,25,GO:0097011;GO:0097012,response to granulocyte macrophage colony-stimulating factor,0.202979446
0,0.031557392,6,25,GO:1901029,negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway,0.202979446
0,0.031692605,2,430,GO:0045766;GO:1904018,positive regulation of vasculature development,0.203706494
0,0.031821368,4,208,GO:0009062;GO:0072329,monocarboxylic acid catabolic process,0.204391092
0,0.031930863,3,41,GO:0034377,plasma lipoprotein particle assembly,0.204522302
0,0.031930863,2,41,GO:0034616,response to laminar fluid shear stress,0.204522302
0,0.031930863,3,41,GO:0036295,cellular response to increased oxygen levels,0.204522302
0,0.031930863,2,41,GO:0070208,protein heterotrimerization,0.204522302
0,0.031965876,2,618,GO:0019827;GO:0098727,maintenance of cell number,0.204603881
0,0.032374385,2,14,GO:0002291,T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell,0.204890397
0,0.03245678,3,37,GO:0006727;GO:0008055;GO:0046152;GO:0046158;GO:0033060,ommochrome biosynthetic process,0.204890397
0,0.03245678,3,37,GO:0007295,growth of a germarium-derived egg chamber,0.204890397
0,0.032429657,2,29,GO:0015802,basic amino acid transport,0.204890397
0,0.032429657,2,29,GO:0015919,peroxisomal membrane transport,0.204890397
0,0.032374385,2,14,GO:0016139,glycoside catabolic process,0.204890397
0,0.032374385,3,14,GO:0019673,GDP-mannose metabolic process,0.204890397
0,0.032456653,3,166,GO:0030514,negative regulation of BMP signaling pathway,0.204890397
0,0.032374385,2,14,GO:0032803,regulation of low-density lipoprotein particle receptor catabolic process,0.204890397
0,0.032374385,3,14,GO:0033353,S-adenosylmethionine cycle,0.204890397
0,0.032374385,3,14,GO:0033625,positive regulation of integrin activation,0.204890397
0,0.032429657,2,29,GO:0033690,positive regulation of osteoblast proliferation,0.204890397
0,0.032429657,2,29,GO:0035723;GO:0070672;GO:0071350,response to interleukin-15,0.204890397
0,0.032108692,5,509,GO:0036294;GO:0071453;GO:0071456,cellular response to oxygen levels,0.204890397
0,0.032405881,2,251,GO:0043297;GO:0120192;GO:0120193,apical junction assembly,0.204890397
0,0.032374385,2,14,GO:0043615,astrocyte cell migration,0.204890397
0,0.032374385,2,14,GO:0070431,nucleotide-binding oligomerization domain containing 2 signaling pathway,0.204890397
0,0.032374385,8,14,GO:1900028,negative regulation of ruffle assembly,0.204890397
0,0.032374385,8,14,GO:1903588,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis,0.204890397
0,0.032667247,5,33,GO:0030205;GO:0030208;GO:0050651;GO:0050655,dermatan sulfate proteoglycan metabolic process,0.205372115
0,0.032667247,2,33,GO:0031643,positive regulation of myelination,0.205372115
0,0.032667247,7,33,GO:0051127,positive regulation of actin nucleation,0.205372115
0,0.032667247,2,33,GO:0090254,cell elongation involved in imaginal disc-derived wing morphogenesis,0.205372115
0,0.032667247,2,33,GO:1901077,regulation of relaxation of muscle,0.205372115
0,0.032667247,2,33,GO:2000650;GO:1902306,negative regulation of sodium ion transmembrane transport,0.205372115
0,0.032794331,4,120,GO:0031648,protein destabilization,0.205748589
0,0.032794331,2,120,GO:0032677;GO:0032757,regulation of interleukin-8 production,0.205748589
0,0.032794331,2,120,GO:0035206,regulation of hemocyte proliferation,0.205748589
0,0.032919356,2,256,GO:0002573,myeloid leukocyte differentiation,0.206392005
0,0.032966983,4,280,GO:0042476,odontogenesis,0.206549618
0,0.033130082,2,814,GO:0007369,gastrulation,0.206644342
0,0.033184584,5,58,GO:0008210,estrogen metabolic process,0.206644342
0,0.033096983,2,111,GO:0010043,response to zinc ion,0.206644342
0,0.033020938,3,569,GO:0030099,myeloid cell differentiation,0.206644342
0,0.033184584,3,58,GO:0030949,positive regulation of vascular endothelial growth factor receptor signaling pathway,0.206644342
0,0.033067303,3,93,GO:0046839,phospholipid dephosphorylation,0.206644342
0,0.033184584,2,58,GO:0062009,secondary palate development,0.206644342
0,0.033184584,6,58,GO:0090208,positive regulation of triglyceride metabolic process,0.206644342
0,0.033142096,2,309,GO:2001235,positive regulation of apoptotic signaling pathway,0.206644342
0,0.033611415,5,664,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.209160463
0,0.033723784,2,134,GO:0045429;GO:1903428;GO:1904407,positive regulation of reactive oxygen species biosynthetic process,0.20971764
0,0.034273927,2,247,GO:0006942;GO:0055117,regulation of striated muscle contraction,0.212994599
0,0.034322399,5,125,GO:0035904,aorta development,0.213151615
0,0.03437902,4,176,GO:0042102,positive regulation of T cell proliferation,0.213358985
0,0.034437416,2,80,GO:0050873,brown fat cell differentiation,0.213577088
0,0.034614916,4,54,GO:0002805,regulation of antimicrobial peptide biosynthetic process,0.214388405
0,0.034614916,2,54,GO:0015721,bile acid and bile salt transport,0.214388405
0,0.034794426,2,116,GO:0007566,embryo implantation,0.215209968
0,0.034794426,2,116,GO:0010907,positive regulation of glucose metabolic process,0.215209968
0,0.035100281,2,107,GO:0030834,regulation of actin filament depolymerization,0.216664032
0,0.035100281,5,107,GO:0033866;GO:0034030;GO:0034033;GO:0071616;GO:0035384,ribonucleoside bisphosphate biosynthetic process,0.216664032
0,0.035084013,3,233,GO:0050729,positive regulation of inflammatory response,0.216664032
0,0.035147614,3,214,GO:0002244,hematopoietic progenitor cell differentiation,0.216810501
0,0.03536368,2,506,GO:0008038,neuron recognition,0.217996913
0,0.03567754,5,238,GO:0046579;GO:0051057,positive regulation of small GTPase mediated signal transduction,0.219784175
0,0.035829217,4,262,GO:0045444,fat cell differentiation,0.220570616
0,0.036014438,2,50,GO:0051769;GO:0051770,regulation of nitric-oxide synthase biosynthetic process,0.221414067
0,0.036014438,3,50,GO:1900409;GO:1902884,positive regulation of response to oxidative stress,0.221414067
0,0.036179968,2,186,GO:0007442;GO:0061525,hindgut development,0.222282945
0,0.036359755,6,76,GO:2000785,regulation of autophagosome assembly,0.223238203
0,0.036431154,3,121,GO:0045668,negative regulation of osteoblast differentiation,0.223527152
0,0.036490954,2,224,GO:0042551,neuron maturation,0.22359534
0,0.036468398,2,172,GO:0061337,cardiac conduction,0.22359534
0,0.036858754,2,18,GO:0015809;GO:1903826;GO:1990822,basic amino acid transmembrane transport,0.224799242
0,0.036858754,3,18,GO:0016336,establishment or maintenance of polarity of larval imaginal disc epithelium,0.224799242
0,0.036858754,3,18,GO:0043970,histone H3-K9 acetylation,0.224799242
0,0.036858754,2,18,GO:0048601,oocyte morphogenesis,0.224799242
0,0.036858754,2,18,GO:0060426,lung vasculature development,0.224799242
0,0.036858754,5,18,GO:0090244,Wnt signaling pathway involved in somitogenesis,0.224799242
0,0.036858754,2,18,GO:1901298,regulation of hydrogen peroxide-mediated programmed cell death,0.224799242
0,0.03691884,5,63,GO:0042771,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,0.225016291
0,0.037036331,2,85,GO:0071827;GO:0071825,protein-lipid complex subunit organization,0.22558269
0,0.037082627,2,2080,GO:0051046;GO:1903530,regulation of secretion,0.225714995
0,0.037220183,3,135,GO:0090317,negative regulation of intracellular protein transport,0.226402237
0,0.03734866,2,46,GO:0048570,notochord morphogenesis,0.226883231
0,0.03734866,3,46,GO:0050855,regulation of B cell receptor signaling pathway,0.226883231
0,0.03743366,4,177,GO:0007032,endosome organization,0.227249283
0,0.037649813,3,772,GO:0045665,negative regulation of neuron differentiation,0.228410522
0,0.038023386,3,1208,GO:0017144,drug metabolic process,0.230524618
0,0.038374605,3,72,GO:0001502;GO:0098743,cell aggregation,0.230663416
0,0.038724409,6,11,GO:0002713;GO:0002890,negative regulation of immunoglobulin mediated immune response,0.230663416
0,0.038569682,4,42,GO:0006555,methionine metabolic process,0.230663416
0,0.038569682,3,42,GO:0009067,aspartate family amino acid biosynthetic process,0.230663416
0,0.038724409,2,11,GO:0010360,negative regulation of anion channel activity,0.230663416
0,0.038650337,5,326,GO:0010675;GO:0010906,regulation of cellular carbohydrate metabolic process,0.230663416
0,0.038724409,2,11,GO:0010877,lipid transport involved in lipid storage,0.230663416
0,0.038569682,5,42,GO:0031953,negative regulation of protein autophosphorylation,0.230663416
0,0.038724409,2,11,GO:0032615,interleukin-12 production,0.230663416
0,0.038374605,5,72,GO:0033189,response to vitamin A,0.230663416
0,0.038374605,4,72,GO:0034113,heterotypic cell-cell adhesion,0.230663416
0,0.038724409,3,11,GO:0034144,negative regulation of toll-like receptor 4 signaling pathway,0.230663416
0,0.038692262,3,168,GO:0035006;GO:0035010;GO:0035011,melanization defense response,0.230663416
0,0.038724409,2,11,GO:0035426,extracellular matrix-cell signaling,0.230663416
0,0.038724409,2,11,GO:0035626,juvenile hormone mediated signaling pathway,0.230663416
0,0.038374605,3,72,GO:0036342,post-anal tail morphogenesis,0.230663416
0,0.038749445,2,59,GO:0040015,negative regulation of multicellular organism growth,0.230663416
0,0.038569682,3,42,GO:0045576,mast cell activation,0.230663416
0,0.038749445,3,59,GO:0045622,regulation of T-helper cell differentiation,0.230663416
0,0.038724409,2,11,GO:0046124;GO:0046122,purine deoxyribonucleoside metabolic process,0.230663416
0,0.038724409,5,11,GO:0046495;GO:0070637,nicotinamide riboside metabolic process,0.230663416
0,0.038724409,2,11,GO:0060030,dorsal convergence,0.230663416
0,0.038749445,4,59,GO:0060914,heart formation,0.230663416
0,0.038724409,2,11,GO:0097359,UDP-glucosylation,0.230663416
0,0.038749445,2,59,GO:1900745,positive regulation of p38MAPK cascade,0.230663416
0,0.038724409,3,11,GO:1901075,negative regulation of engulfment of apoptotic cell,0.230663416
0,0.038724409,4,11,GO:1903297;GO:1903298,negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway,0.230663416
0,0.03919182,2,81,GO:0002704,negative regulation of leukocyte mediated immunity,0.232994737
0,0.03919182,2,81,GO:0120178,steroid hormone biosynthetic process,0.232994737
0,0.039333888,3,273,GO:0007173;GO:0038127,ERBB signaling pathway,0.233414998
0,0.03933875,4,22,GO:0061009,common bile duct development,0.233414998
0,0.03933875,3,22,GO:0080184,response to phenylpropanoid,0.233414998
0,0.039610558,6,38,GO:0030382,sperm mitochondrion organization,0.234724503
0,0.039680862,1,449,GO:0043473,pigmentation,0.234989502
0,0.039857092,2,2114,GO:0045596,negative regulation of cell differentiation,0.235881052
0,0.039887842,2,613,GO:0033157,regulation of intracellular protein transport,0.23591103
0,0.040135539,2,192,GO:0046824,positive regulation of nucleocytoplasmic transport,0.237223249
0,0.040484212,5,26,GO:0001881,receptor recycling,0.238211075
0,0.040484212,2,26,GO:0003159;GO:0061154,morphogenesis of an endothelium,0.238211075
0,0.040484212,4,26,GO:0006012,galactose metabolic process,0.238211075
0,0.040484212,5,26,GO:0034145,positive regulation of toll-like receptor 4 signaling pathway,0.238211075
0,0.040376823,4,34,GO:0060413,atrial septum morphogenesis,0.238211075
0,0.040376823,2,34,GO:0061864;GO:0070278,extracellular matrix constituent secretion,0.238211075
0,0.040550771,2,259,GO:0032091,negative regulation of protein binding,0.238449958
0,0.040733435,2,30,GO:0001911;GO:0031342;GO:0002716;GO:0045953,negative regulation of cell killing,0.239064921
0,0.040733435,2,30,GO:0034505;GO:0070166,tooth mineralization,0.239064921
0,0.040733435,5,30,GO:0048012,hepatocyte growth factor receptor signaling pathway,0.239064921
0,0.04086625,2,2597,GO:0032269;GO:0051248,negative regulation of protein metabolic process,0.239691253
0,0.041466416,3,298,GO:0022416,chaeta development,0.242908896
0,0.041467735,3,77,GO:0045932,negative regulation of muscle contraction,0.242908896
0,0.041600957,5,221,GO:0051607;GO:0140546,defense response to virus,0.243428437
0,0.041609433,2,104,GO:1901532,regulation of hematopoietic progenitor cell differentiation,0.243428437
0,0.041639187,5,599,GO:0009165;GO:1901293,nucleoside phosphate biosynthetic process,0.243447442
0,0.041897255,2,86,GO:0006623;GO:0072666,establishment of protein localization to vacuole,0.244800438
0,0.042290934,3,1084,GO:0034762;GO:0034765,regulation of transmembrane transport,0.246943568
0,0.04238678,2,141,GO:0061045,negative regulation of wound healing,0.247345979
0,0.042483189,2,51,GO:0050765,negative regulation of phagocytosis,0.247593966
0,0.042483189,4,51,GO:0061067,negative regulation of dauer larval development,0.247593966
0,0.042563501,2,207,GO:0010660,regulation of muscle cell apoptotic process,0.247904728
0,0.042678132,2,64,GO:0060439,trachea morphogenesis,0.248414856
0,0.042878769,3,118,GO:0010596,negative regulation of endothelial cell migration,0.249109105
0,0.042878769,2,118,GO:0070228,regulation of lymphocyte apoptotic process,0.249109105
0,0.042853286,2,255,GO:0140029,exocytic process,0.249109105
0,0.043165808,2,174,GO:0051881,regulation of mitochondrial membrane potential,0.25061817
0,0.043470987,2,630,GO:0060485,mesenchyme development,0.252230587
0,0.045027755,2,151,GO:0001776;GO:0002260,leukocyte homeostasis,0.253773301
0,0.045035436,5,8,GO:0002032,desensitization of G protein-coupled receptor signaling pathway by arrestin,0.253773301
0,0.045035436,2,8,GO:0002522,leukocyte migration involved in immune response,0.253773301
0,0.044336403,2,47,GO:0002532,production of molecular mediator involved in inflammatory response,0.253773301
0,0.04495938,3,60,GO:0002707,negative regulation of lymphocyte mediated immunity,0.253773301
0,0.045035436,4,8,GO:0003428,chondrocyte intercalation involved in growth plate cartilage morphogenesis,0.253773301
0,0.045035436,2,8,GO:0006127,glycerophosphate shuttle,0.253773301
