"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 1.25598474333566e-10 2 155 "GO:0000723;GO:0032200" "telomere organization" 1.01194911118755e-08
0 2.79382851106772e-09 2 156 "GO:0000724;GO:0000725" "recombinational repair" 1.79449754364734e-07
0 3.81921821763325e-09 3 93 "GO:0000726;GO:0006303" "non-recombinational repair" 2.37023779249739e-07
0 0.131714428996053 2 7 "GO:0000727" "double-strand break repair via break-induced replication" 0.538885091460466
0 0.0339803574258982 5 32 "GO:0000729" "DNA double-strand break processing" 0.232682786952307
0 0.472375590576831 5 11 "GO:0000730;GO:0090735;GO:0042148" "DNA recombinase assembly" 1
0 1.18252334345461e-08 6 115 "GO:0000731;GO:0006301;GO:0019985" "postreplication repair" 6.87435247444974e-07
0 0.45492487974503 6 16 "GO:0000733" "DNA strand renaturation" 1
0 0.0495058395555452 5 53 "GO:0000737;GO:0006308" "DNA catabolic process" 0.294311415092351
0 0.790522749750001 4 8 "GO:0000741;GO:0007344" "karyogamy" 1
0 0.268522579736504 3 252 "GO:0000768;GO:0006949;GO:0140253;GO:0007520" "syncytium formation" 0.829470247986803
0 0.377168180422018 3 12 "GO:0000820" "regulation of glutamine family amino acid metabolic process" 0.970389282122195
0 0.99999686617486 4 3057 "GO:0000904;GO:0048812;GO:0120039;GO:0048858;GO:0032990;GO:0048667" "cell morphogenesis involved in differentiation" 1
0 0.0935190849332667 2 71 "GO:0000912;GO:0000915" "assembly of actomyosin apparatus involved in cytokinesis" 0.432178154701251
0 0.306171507436146 5 48 "GO:0000916;GO:0036213" "actomyosin contractile ring contraction" 0.875797351541888
0 0.062423408923483 2 41 "GO:0000920" "septum digestion after cytokinesis" 0.343928203566325
0 0.00638821474955175 2 461 "GO:0000956;GO:0006402;GO:0006401" "RNA catabolic process" 0.0712084374692146
0 0.200659749387637 5 6 "GO:0000957;GO:0000958;GO:0000960" "mitochondrial RNA catabolic process" 0.689525538309434
0 1.0678104644933e-07 2 66 "GO:0000959" "mitochondrial RNA metabolic process" 5.38892259141262e-06
0 0.000131576838744438 7 30 "GO:0000963" "mitochondrial RNA processing" 0.00295484905591116
0 0.271192069102272 2 8 "GO:0000964;GO:0097745" "mitochondrial RNA 5'-end processing" 0.829470247986803
0 0.00842583811267233 2 13 "GO:0000965" "mitochondrial RNA 3'-end processing" 0.0859903589609948
0 0.00928747384743694 2 30 "GO:0000966;GO:0099116;GO:0034471" "RNA 5'-end processing" 0.0929253238439088
0 0.000463824893359535 4 14 "GO:0000972" "transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery" 0.00848651722212615
0 0.0372884043624001 2 6 "GO:0000973" "posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery" 0.237348575238146
0 0.998312405847855 3 992 "GO:0001101" "response to acid chemical" 1
0 0.0852218822939804 4 8 "GO:0001109;GO:0001111;GO:0001112;GO:0001120;GO:0001113" "promoter clearance from RNA polymerase II promoter" 0.414878542351213
0 0.0641017844015974 2 24 "GO:0001178" "regulation of transcriptional start site selection at RNA polymerase II promoter" 0.343928203566325
0 0.0935405739298951 6 14 "GO:0001188" "RNA polymerase I preinitiation complex assembly" 0.432178154701251
0 0.666632051111901 -1 7 "GO:0001302" "obsolete replicative cell aging" 1
0 0.0135656923854448 2 12 "GO:0001306;GO:0007571" "age-dependent response to oxidative stress" 0.11969345298781
0 0.0657655463816308 5 15 "GO:0001325;GO:0090656;GO:0090737" "formation of extrachromosomal circular DNA" 0.345570104985858
0 0.999999998098529 4 1213 "GO:0001501" "skeletal system development" 1
0 0.997979939975317 3 72 "GO:0001502;GO:0098743" "cell aggregation" 1
0 0.946039985863353 2 452 "GO:0001503" "ossification" 1
0 0.999967556595685 2 42 "GO:0001504" "neurotransmitter uptake" 1
0 0.999999994973519 3 1104 "GO:0001505" "regulation of neurotransmitter levels" 1
0 1 3 6 "GO:0001507;GO:0006581" "acetylcholine catabolic process in synaptic cleft" 1
0 1 4 350 "GO:0001508" "action potential" 1
0 2.49323995203195e-10 6 88 "GO:0001510" "RNA methylation" 1.94071262367911e-08
0 0.192710740083835 6 9 "GO:0001514" "selenocysteine incorporation" 0.688199124288501
0 0.844346831452624 4 41 "GO:0001516;GO:0046457" "prostanoid biosynthetic process" 1
0 1.28341838781339e-05 2 26 "GO:0001522" "pseudouridine synthesis" 0.000396909019934882
0 0.81848059875081 2 608 "GO:0001525" "angiogenesis" 1
0 0.31186832623033 2 165 "GO:0001541" "ovarian follicle development" 0.884654285492767
0 0.496380416642078 2 25 "GO:0001542" "ovulation from ovarian follicle" 1
0 0.987991184945211 2 8 "GO:0001545" "primary ovarian follicle growth" 1
0 0.91633139033405 2 20 "GO:0001547" "antral ovarian follicle growth" 1
0 0.790522749750001 4 8 "GO:0001550;GO:0048165" "fused antrum stage" 1
0 0.895019340529938 2 5 "GO:0001552" "ovarian follicle atresia" 1
0 0.935037945158118 2 46 "GO:0001553" "luteinization" 1
0 0.966328817741168 3 20 "GO:0001554" "luteolysis" 1
0 0.0619692476012755 2 27 "GO:0001555" "oocyte growth" 0.343928203566325
0 0.606407496717507 3 86 "GO:0001556" "oocyte maturation" 1
0 0.952032259128528 4 1411 "GO:0001558" "regulation of cell growth" 1
0 0.134386797898919 2 10 "GO:0001560" "regulation of cell growth by extracellular stimulus" 0.541141051600864
0 0.0162881847848996 2 22 "GO:0001561" "fatty acid alpha-oxidation" 0.13929886149842
0 0.989012412718044 2 35 "GO:0001562;GO:0042832" "response to protozoan" 1
0 0.682580722344221 2 1177 "GO:0001568;GO:0001944;GO:0048514" "vasculature development" 1
0 0.501471728407183 2 96 "GO:0001569" "branching involved in blood vessel morphogenesis" 1
0 0.577032057604695 3 223 "GO:0001570" "vasculogenesis" 1
0 0.984120319869548 2 30 "GO:0001573" "ganglioside metabolic process" 1
0 0.997635386362563 3 18 "GO:0001574" "ganglioside biosynthetic process" 1
0 0.997205929084689 3 240 "GO:0001578" "microtubule bundle formation" 1
0 0.935201048193854 2 8 "GO:0001579" "medium-chain fatty acid transport" 1
0 0.994560962501104 3 28 "GO:0001580;GO:0050912" "detection of chemical stimulus involved in sensory perception of taste" 1
0 0.999626451427552 3 201 "GO:0001649" "osteoblast differentiation" 1
0 0.999994291228098 3 2124 "GO:0001654" "eye development" 1
0 0.999249290810429 2 1051 "GO:0001655;GO:0072001" "urogenital system development" 1
0 0.999995714513036 5 230 "GO:0001656" "metanephros development" 1
0 0.999987512711952 5 250 "GO:0001657;GO:0072164;GO:0072163;GO:0001823" "mesonephros development" 1
0 0.999960906842296 2 111 "GO:0001658" "branching involved in ureteric bud morphogenesis" 1
0 0.998579318884734 2 77 "GO:0001659" "temperature homeostasis" 1
0 0.999576694383689 4 9 "GO:0001660" "fever generation" 1
0 0.963209666853346 2 26 "GO:0001661" "conditioned taste aversion" 1
0 0.999999490431172 2 130 "GO:0001662;GO:0002209;GO:0042596" "fear response" 1
0 0.811952888449366 2 1091 "GO:0001666;GO:0036293;GO:0070482" "response to oxygen levels" 1
0 0.0544798709661349 4 1139 "GO:0001667" "ameboidal-type cell migration" 0.312730490273208
0 0.00366960286489807 2 98 "GO:0001672" "regulation of chromatin assembly or disassembly" 0.0462349825982013
0 0.000131576838744438 4 30 "GO:0001675" "acrosome assembly" 0.00295484905591116
0 0.917875055622218 4 183 "GO:0001676" "long-chain fatty acid metabolic process" 1
0 0.0314265995976357 2 17 "GO:0001682" "tRNA 5'-leader removal" 0.223070569786927
